date,open,high,low,close,volume,TP,std,MA-TP,BOLU,BOLD,Trend,percent_b
2020-09-21 04:15:00,72.5,72.5,72.0,72.0,18000,72.16666666666667,,,,,,
2020-09-21 07:45:00,71.9,71.9,71.9,71.9,23580,71.9,,,,,,
2020-09-21 08:00:00,72.37100000000002,72.37100000000002,72.37100000000002,72.37100000000002,9440,72.37100000000002,,,,,,
2020-09-21 08:15:00,71.759385,72.2,71.759385,71.8,29380,71.91979500000001,,,,,,
2020-09-21 09:00:00,71.8553,71.8553,71.8553,71.8553,2340,71.8553,,,,,,
2020-09-21 09:15:00,71.8555,72.0,71.8555,71.95,26720,71.93516666666666,,,,,,
2020-09-21 09:30:00,71.95,71.95,71.95,71.95,5260,71.95,,,,,,
2020-09-21 09:45:00,72.003,72.418,71.359,71.77925,4335880,71.85208333333334,,,,,,
2020-09-21 10:00:00,71.7865,72.178325,71.361,71.4335,3610300,71.65760833333333,,,,,,
2020-09-21 10:15:00,71.41825,71.518,70.942,71.25,2663240,71.23666666666666,,,,,,
2020-09-21 10:30:00,71.23175,71.294,70.81,70.82600000000002,2486400,70.97666666666667,,,,,,
2020-09-21 10:45:00,70.836375,70.9485,70.418,70.4865,3507780,70.61766666666666,,,,,,
2020-09-21 11:00:00,70.4675,70.7745,70.3275,70.689,2847160,70.597,,,,,,
2020-09-21 11:15:00,70.62425,71.1415,70.60549499999998,70.8335,2583280,70.860165,,,,,,
2020-09-21 11:30:00,70.8125,70.85,70.459,70.72875,2246720,70.67925,,,,,,
2020-09-21 11:45:00,70.73425,70.85,70.491,70.6325,1470680,70.65783333333333,,,,,,
2020-09-21 12:00:00,70.583,71.029,70.55199999999998,70.9845,1304780,70.85516666666666,,,,,,
2020-09-21 12:15:00,71.02199999999998,71.2495,70.9425,70.968,1911460,71.05333333333334,,,,,,
2020-09-21 12:30:00,70.99892,71.111,70.88975,71.036,1346140,71.01225,,,,,,
2020-09-21 12:45:00,71.036,71.1235,70.9545,71.014845,1113280,71.03094833333333,0.589938859756571,71.35922833333333,72.53910605284648,70.17935061382019,,0.6459402646722764
2020-09-21 13:00:00,71.05,71.1245,70.865165,71.032,983560,71.00722166666667,0.5627594467213,71.30125608333333,72.42677497677593,70.17573718989073,-0.0008124001808036407,0.6196141996824963
2020-09-21 13:15:00,71.1035,71.25,70.8875,71.229,919500,71.12216666666667,0.5458259414724589,71.26236441666666,72.35401629961157,70.17071253372174,-0.000545455561417052,0.5152816191626268
2020-09-21 13:30:00,71.26100000000002,71.658,71.23899999999998,71.658,1085120,71.51833333333333,0.48453387349655846,71.21973108333333,72.18879883032645,70.25066333634021,-0.0005982587538641004,0.27387085782879517
2020-09-21 13:45:00,71.628,71.7625,71.465,71.4765,1790020,71.568,0.46372077473763823,71.20214133333333,72.1295828828086,70.27469978385805,-0.0002469786073667768,0.35208843251529054
2020-09-21 14:00:00,71.425,71.5365,71.3345,71.4505,974500,71.4405,0.4417249584643062,71.18140133333333,72.06485125026194,70.29795141640471,-0.0002912833745113419,0.3477001007582733
2020-09-21 14:15:00,71.5085,71.5975,71.23875,71.2875,1327200,71.37458333333333,0.40786622312662024,71.15337216666666,71.96910461291989,70.33763972041342,-0.0003937709309123072,0.41778687120427527
2020-09-21 14:30:00,71.2775,71.305995,71.059005,71.1825,1053800,71.1825,0.36255830578043485,71.11499716666665,71.84011377822752,70.38988055510579,-0.0005393279170257115,0.4534538084929226
2020-09-21 14:45:00,71.17699999999998,71.17699999999998,70.8135,70.9435,1744600,70.978,0.3191100370866931,71.071293,71.70951307417339,70.43307292582661,-0.0006145562596906462,0.6001167192723544
2020-09-21 15:00:00,70.92,71.3325,70.8005,71.29601,1299460,71.14300333333334,0.2886382626023247,71.04556274999999,71.62283927520464,70.46828622479534,-0.0003620343589360031,0.2830786121857106
2020-09-21 15:15:00,71.265,71.3985,71.226,71.248,1548860,71.29083333333334,0.290772033768736,71.04827108333332,71.6298151508708,70.46672701579584,3.812107651057772e-05,0.3282770577366314
2020-09-21 15:30:00,71.2885,71.38549499999998,71.1935,71.25825,1703760,71.27908166666667,0.294689196496151,71.06339183333331,71.65277022632561,70.47401344034101,0.0002128236165277464,0.33469179648969904
2020-09-21 15:45:00,71.2795,71.4295,71.11925,71.2585,2212340,71.26908333333334,0.27838005197279037,71.09596266666664,71.65272277061221,70.53920256272106,0.000458334910465652,0.3540328840181687
2020-09-21 16:00:00,71.2875,71.6545,71.16199999999998,71.596,5219200,71.47083333333332,0.26415691635135413,71.13965433333331,71.66796816603602,70.6113405006306,0.0006145449759435984,0.06811118844631225
2020-09-21 16:15:00,71.558,71.8,71.558,71.8,1191420,71.71933333333334,0.28532563087154494,71.18261274999998,71.75326401174307,70.61196148825688,0.0006038603514346708,-0.040949693262894535
2020-09-21 16:30:00,71.565155,71.75,71.565155,71.75,21440,71.688385,0.2808181126434504,71.23306949999997,71.79470572528687,70.67143327471307,0.000708835318776524,0.03979953862843985
2020-09-21 17:15:00,71.7065,71.7065,71.7065,71.7065,2400,71.7065,0.2652280188207527,71.28550283333331,71.81595887097481,70.75504679569181,0.000736081341171646,0.10317430965766597
2020-09-21 17:30:00,71.6225,71.75,71.6225,71.75,168260,71.7075,0.2608832088120991,71.32811949999997,71.84988591762416,70.80635308237578,0.0005978307646408165,0.09571899824348948
2020-09-21 18:15:00,71.9,71.9,71.9,71.9,6700,71.9,0.28180233561735946,71.3704528333333,71.93405750456802,70.80684816209859,0.0005935013236024744,0.030214001325964763
2020-09-21 19:15:00,71.9155,71.9155,71.9155,71.9155,4600,71.9155,0.29350985698385496,71.4156153333333,72.00263504730101,70.8285956193656,0.0006327898760214445,0.07421816101546785
2020-09-21 19:45:00,72.05,72.05,72.05,72.05,2740,72.05,0.31114090362245694,71.46656791666665,72.08884972391157,70.84428610942173,0.0007134655788585409,0.031215538891913554
2020-09-22 07:30:00,72.5,72.5,72.5,72.5,12420,72.5,0.3688480012205281,71.5412068333333,72.27890283577436,70.80351083089225,0.0010443892695908286,-0.14985655574520088
2020-09-22 07:45:00,72.355,72.4,72.355,72.4,22720,72.385,0.40010412838921106,71.60434849999997,72.40455675677839,70.80414024322155,0.0008825915784977933,0.0028472317923399276
2020-09-22 08:00:00,72.4005,72.45,72.4005,72.45,15140,72.4335,0.440083727511891,71.6501068333333,72.53027428835708,70.76993937830952,0.0006390440565675615,0.04560171357103037
2020-09-22 08:45:00,72.25,72.3,72.25,72.3,11900,72.28333333333335,0.46160185832243733,71.68587349999997,72.60907721664485,70.7626697833551,0.0004991851128690605,0.16739383251624312
2020-09-22 09:30:00,72.3,72.5755,72.3,72.5755,24840,72.48366666666666,0.4904511984995591,71.73803183333331,72.71893423033242,70.7571294363342,0.00072759570033476,0.07311340596741701
2020-09-22 09:45:00,72.5045,72.5845,71.7265,72.083375,3376680,72.13145833333334,0.49013165763755406,71.77587558333332,72.75613889860843,70.7956122680582,0.0005275270178575209,0.34315468513662195
2020-09-22 10:00:00,72.1,72.15085,71.779125,71.95023499999998,1406960,71.96006999999999,0.47105447441951204,71.81475408333331,72.75686303217233,70.87264513449429,0.0005416652835514846,0.4280970015019912
2020-09-22 10:15:00,72.045875,72.5,72.00625,72.47875,1326680,72.32833333333333,0.44059709988069284,71.88227074999998,72.76346494976136,71.0010765502386,0.0009401503566845992,0.16155062631962933
2020-09-22 10:30:00,72.4505,72.633,72.334,72.6185,1042980,72.5285,0.42695409364878617,71.9515455833333,72.80545377063088,71.09763739603572,0.0009637262792414614,0.10946948009864192
2020-09-22 10:45:00,72.66,72.7,72.38838,72.42625,1371520,72.50487666666668,0.4141856762185637,72.01224774999997,72.8406191024371,71.18387639756284,0.0008436534083395841,0.2501107149698028
2020-09-22 11:00:00,72.439,72.45,72.0225,72.024,1247460,72.1655,0.3773949896889576,72.05656866666665,72.81135864604457,71.30177868728873,0.0006154635919788376,0.5215746549083037
2020-09-22 11:15:00,72.035,72.15899999999998,71.74801500000002,72.14875,1174680,72.01858833333334,0.32922029537570235,72.09404391666665,72.75248450741806,71.43560332591524,0.0005200809682370799,0.45845784410790424
2020-09-22 11:30:00,72.1445,72.367,72.10000500000002,72.3165,767140,72.26116833333334,0.29626106230416915,72.13356066666665,72.72608279127499,71.54103854205832,0.0005481278043673043,0.34562658022746734
2020-09-22 11:45:00,72.328,72.4515,72.1,72.34073000000002,677180,72.29741000000001,0.2815553990958492,72.16246449999998,72.72557529819169,71.59935370180828,0.00040069882959059555,0.34171365513457075
2020-09-22 12:00:00,72.33725,72.4545,72.277,72.36589000000002,480960,72.36579666666667,0.26155845495542934,72.19633508333332,72.71945199324418,71.67321817342247,0.0004693656677057234,0.3379378362137135
2020-09-22 12:15:00,72.395,72.6655,72.34899999999998,72.6135,673380,72.54266666666666,0.24547398874342602,72.23814341666666,72.72909139415351,71.7471954391798,0.0005790921836279495,0.11772265031543684
2020-09-22 12:30:00,72.6085,72.618,72.45784,72.4635,632720,72.51311333333332,0.21842347583491759,72.27842408333333,72.71527103500317,71.8415771316635,0.0005576093842050156,0.28816846957588416
2020-09-22 12:45:00,72.473,72.659995,72.473,72.5725,751940,72.56849833333332,0.20838492516737758,72.311849,72.72861885033475,71.89507914966524,0.00046244667188810595,0.1872962382107908
2020-09-22 13:00:00,72.6145,72.6145,72.24475,72.33,655940,72.39641666666667,0.1868796942214597,72.33589483333333,72.70965422177625,71.96213544489041,0.00033252964300967136,0.5078858665703181
2020-09-22 13:15:00,72.3545,72.55,72.286,72.5255,1020520,72.45383333333332,0.17585519583390338,72.35608649999999,72.7077968916678,72.00437610833218,0.00027913758049424864,0.2591576706098348
2020-09-22 13:30:00,72.5,72.6785,72.48625,72.65731,551240,72.60735333333332,0.1820097795631717,72.36145416666666,72.72547372579301,71.99743460754031,7.418403794789974e-05,0.09362646056245903
2020-09-22 13:45:00,72.65575,72.685,72.57556,72.646,548400,72.63552,0.1920585572011275,72.37398016666666,72.75809728106891,71.9898630522644,0.0001731032100480423,0.14591549929160547
2020-09-22 14:00:00,72.664,72.7755,72.577,72.76100000000002,742360,72.70450000000001,0.2055636664286357,72.38753016666666,72.79865749952394,71.97640283380939,0.00018722198183396266,0.0457978544775927
2020-09-22 14:15:00,72.78399999999998,73.01100000000002,72.732,72.9885,915940,72.91050000000001,0.23461565022362804,72.4188885,72.88811980044726,71.94965719955273,0.0004332007634619828,-0.10696238662794325
2020-09-22 14:30:00,73.031,73.0355,72.79091,72.8775,680120,72.90130333333333,0.2580954948263386,72.43977033333331,72.95596132298598,71.92357934368064,0.0002883478850039811,0.07600028338230139
2020-09-22 14:45:00,72.93475,72.9795,72.7515,72.8645,697480,72.86516666666667,0.26404163942880376,72.47645574999999,73.0045390288576,71.94837247114238,0.000506426462947962,0.1325918036644997
2020-09-22 15:00:00,72.84358,72.90949499999998,72.704,72.8255,661220,72.81299833333333,0.2443976580769285,72.51910216666666,73.00789748282051,72.0303068505128,0.0005884175243582312,0.18657859107133226
2020-09-22 15:15:00,72.85600000000002,73.029,72.7375,72.96925,897220,72.91191666666667,0.2550290074820135,72.54828133333332,73.05833934829735,72.03822331836929,0.00040236524991166256,0.08733256382965786
2020-09-22 15:30:00,72.9325,73.25,72.9105,73.2265,692600,73.129,0.2860409387937939,72.57830633333332,73.15038821092091,72.00622445574572,0.00041386231966056286,-0.06652176205969672
2020-09-22 15:45:00,73.2335,73.4035,73.0895,73.2485,1395360,73.24716666666667,0.3219187100732856,72.61542083333333,73.2592582534799,71.97158341318676,0.0005113718117031318,0.008354790466701319
2020-09-22 16:00:00,73.2575,73.476,73.13275,73.273,2517600,73.29391666666668,0.33742547659973116,72.67184166666667,73.34669261986613,71.9969907134672,0.0007769814274412035,0.05459918187620536
2020-09-22 16:15:00,73.273,73.273,73.265675,73.265675,1252280,73.26811666666667,0.3255764926077397,72.73431808333332,73.3854710685488,72.08316509811785,0.0008597059773609583,0.0919876521100123
2020-09-22 17:15:00,73.07600000000002,73.07600000000002,73.07600000000002,73.07600000000002,20380,73.07600000000002,0.31402977668386867,72.77505966666665,73.40311922003438,72.14700011329892,0.0005601425077863542,0.2604205431477856
2020-09-22 17:30:00,73.07600000000002,73.07600000000002,73.07600000000002,73.07600000000002,4720,73.07600000000002,0.2996300414452687,72.81398916666664,73.41324924955718,72.2147290837761,0.0005349291388876409,0.28138804768243103
2020-09-22 19:45:00,73.0495,73.0495,73.0495,73.0495,6960,73.0495,0.2844201299554835,72.84817433333332,73.41701459324429,72.27933407342235,0.00046948624924847415,0.323038486500423
2020-09-23 06:15:00,73.75,73.75,73.75,73.75,4360,73.75,0.3390445791160686,72.90854099999999,73.58663015823213,72.23045184176785,0.0008286640978871773,-0.12046339318696613
2020-09-23 07:30:00,73.47,73.47,73.47,73.47,3180,73.47,0.34771168262204805,72.95638533333332,73.65180869857741,72.26096196808922,0.0006562239852438978,0.13071799688064656
2020-09-23 09:30:00,73.024,73.11399999999998,72.9,72.998,161100,73.004,0.3355664980011685,72.97816041666664,73.64929341266898,72.3070274206643,0.00029846713531433977,0.4852193354733406
2020-09-23 09:45:00,72.939,73.048,72.289,72.8985,2660280,72.74516666666666,0.31197769705917905,72.99559791666664,73.619553310785,72.37164252254829,0.0002389413476640012,0.5778083798793341
2020-09-23 10:00:00,72.9075,72.935,72.4925,72.535,1415940,72.65416666666667,0.2964998755910482,73.00561458333331,73.5986143345154,72.41261483215122,0.00013722288675688255,0.8968084155138241
2020-09-23 10:15:00,72.5125,72.74125,72.2325,72.3405,1519680,72.43808333333334,0.31054946449924653,72.9971510833333,73.6182500123318,72.37605215433481,-0.00011592943978777637,1.0286203635805136
2020-09-23 10:30:00,72.3775,72.4155,72.0735,72.3585,1076800,72.28250000000001,0.3407496690789781,72.9795000833333,73.66099942149127,72.29800074517534,-0.0002418039572510411,0.9556131228328208
2020-09-23 10:45:00,72.29124499999998,72.406,71.97153,72.34100000000002,1103000,72.23951000000001,0.3746750097129448,72.9562505833333,73.70560060275919,72.20690056390741,-0.00031857576406335575,0.9105228313763498
2020-09-23 11:00:00,72.34666999999997,72.52,72.21,72.315,907880,72.34833333333331,0.3986103884669149,72.92814224999998,73.7253630269338,72.13092147306615,-0.0003852765610702358,0.8845498434939029
2020-09-23 11:15:00,72.2845,72.4,72.0895,72.16125,1376360,72.21691666666666,0.4292353569550063,72.89392291666664,73.75239363057665,72.03545220275663,-0.00046921986873094124,0.9267314567608231
2020-09-23 11:30:00,72.1315,72.2495,72.003525,72.089035,828780,72.11402,0.46338726632859945,72.85636558333331,73.78314011599052,71.92959105067611,-0.0005152327084421149,0.9139791051083718
2020-09-23 11:45:00,72.06275,72.08848,71.86,71.90125,793900,71.94991,0.5058792421923515,72.81321116666665,73.82496965105135,71.80145268228195,-0.0005923218420400556,0.9506812548358571
2020-09-23 12:00:00,71.89992,71.89992,71.528,71.5985,1208940,71.67547333333334,0.5652492390079112,72.75138899999999,73.88188747801581,71.62089052198417,-0.0008490515069463633,1.0099029421178267
2020-09-23 12:15:00,71.55,71.8815,71.5105,71.74025,831620,71.71075,0.6030796032669671,72.68047649999998,73.88663570653392,71.47431729346604,-0.0009747236578535601,0.8897605286709401
2020-09-23 12:30:00,71.74,71.7575,71.45100500000002,71.74175,818020,71.650085,0.6292614951140986,72.60062241666665,73.85914540689485,71.34209942643845,-0.0010987006026760282,0.8412223786674418
2020-09-23 12:45:00,71.758,72.0805,71.67,72.056715,747360,71.93573833333333,0.6237666594489243,72.53271349999997,73.78024681889782,71.28518018110212,-0.0009353765078891074,0.6907758665798607
2020-09-23 13:00:00,72.0345,72.1,71.89083000000002,72.0355,499680,72.00877666666666,0.6090115887481411,72.46974649999997,73.68776967749625,71.2517233225037,-0.0008681186317398559,0.6782587179057596
2020-09-23 13:15:00,71.9955,72.0255,71.813005,71.8765,492260,71.90500166666666,0.6039274422714398,72.41119658333331,73.61905146787619,71.20334169879042,-0.0008079221950454407,0.7213414004347353
2020-09-23 13:30:00,71.893,72.046995,71.818,71.88246,488700,71.91581833333333,0.5923180914544092,72.35318749999998,73.5378236829088,71.16855131709116,-0.0008011065425023167,0.6986801968365224
2020-09-23 13:45:00,71.90825,71.90825,71.63091999999997,71.6575,501680,71.73222333333332,0.5839952332006288,72.28732366666665,73.45531413306792,71.11933320026539,-0.0009103100445067014,0.7696184963766118
2020-09-23 14:00:00,71.648,71.7555,71.4725,71.5455,638980,71.59116666666667,0.4916215200270129,72.17938199999998,73.162625040054,71.19613895994596,-0.0014932309178359304,0.8223424800266805
2020-09-23 14:15:00,71.5175,71.56225,71.321,71.515,775560,71.46608333333334,0.41259504332282354,72.07918616666663,72.90437625331228,71.25399608002098,-0.0013881503354149505,0.8418522445901014
2020-09-23 14:30:00,71.44800000000002,71.488,71.127,71.2505,1060140,71.2885,0.38778831047294937,71.99341116666665,72.76898778761255,71.21783454572075,-0.001190010661353047,0.9789411816981958
2020-09-23 14:45:00,71.25,71.32600000000002,71.070545,71.20366999999997,803100,71.20007166666666,0.38402994699415854,71.91615641666665,72.68421631065497,71.14809652267833,-0.0010730808382054535,0.9638221721010151
2020-09-23 15:00:00,71.196,71.25,70.9455,71.005,715400,71.06683333333332,0.38748923372482824,71.83678974999998,72.61176821744964,71.06181128255032,-0.001103599950570744,1.036653458732399
2020-09-23 15:15:00,70.999,71.0425,70.584525,70.999995,1241480,70.87567333333334,0.4163086381282363,71.75866924999998,72.59128652625645,70.92605197374351,-0.001087472035872783,0.9555960293131667
2020-09-23 15:30:00,70.8525,70.925,70.62899999999998,70.854,1242840,70.80266666666665,0.44856447705257696,71.68467758333331,72.58180653743847,70.78754862922816,-0.0010311181553394055,0.9629644264251139
2020-09-23 15:45:00,70.858,71.055,70.788,70.88625,1478240,70.90975,0.46039184553926965,71.6181895833333,72.53897327441184,70.69740589225476,-0.0009275064384953735,0.8974546847566113
