date,open,high,low,close,volume,{,TP,std,MA-TP,BOLU,BOLD,Trend,atr
2020-09-16 09:54:00,77.667875,77.69800000000002,77.642,77.6585,128420.0,,77.66616666666668,0.17649791547988672,77.70737883333332,78.0603746642931,77.35438300237355,2.4344055170821832e-05,0.10292035714285776
2020-09-16 09:55:00,77.66899000000002,77.66899000000002,77.599595,77.65905,73700.0,,77.642545,0.17591453816332894,77.69995191666666,78.05178099299332,77.34812284034001,-9.55754366981365e-05,0.1014128571428604
2020-09-16 09:56:00,77.689375,77.689375,77.678,77.678,10280.0,,77.68179166666665,0.1746250252666785,77.69448316666666,78.04373321720001,77.3452331161333,-7.03829264382394e-05,0.09261464285714689
2020-09-16 09:57:00,77.723,77.7375,77.6825,77.70275,52060.0,,77.70758333333333,0.17201148293719581,77.68867483333332,78.03269779920771,77.34465186745894,-7.475863274453154e-05,0.0861682142857185
2020-09-16 09:58:00,77.713125,77.713125,77.713125,77.713125,12500.0,,77.713125,0.1711688183437087,77.68603941666666,78.02837705335408,77.34370177997924,-3.392279083558325e-05,0.07857892857143359
2020-09-16 09:59:00,77.66889499999998,77.70275,77.59775,77.59775,75160.0,,77.63275,0.1658469247549254,77.67414358333332,78.00583743284317,77.34244973382347,-0.00015312704087711015,0.07812357142857605
2020-09-16 10:00:00,77.566,77.678,77.566,77.678,57100.0,,77.64066666666666,0.14863833291973416,77.65682166666666,77.95409833250612,77.3595450008272,-0.0002230075011779853,0.07959964285714705
2020-09-16 10:01:00,77.6415,77.6475,77.5515,77.5515,38180.0,,77.5835,0.11589753593013612,77.63323033333333,77.8650254051936,77.40143526147305,-0.0003037895812243452,0.08170678571428981
2020-09-16 10:02:00,77.54658,77.54658,77.52600000000002,77.532,30760.0,,77.53486000000001,0.0910461379326625,77.61258999999998,77.79468227586531,77.43049772413465,-0.0002658698246191804,0.08136928571428927
2020-09-16 10:03:00,77.506,77.5935,77.4835,77.514945,68860.0,,77.53064833333333,0.0809877998653884,77.59901825,77.76099384973078,77.43704265026922,-0.0001748653150215329,0.0837264285714312
2020-09-16 10:04:00,77.4805,77.4805,77.3945,77.420265,96160.0,,77.431755,0.08592315971221315,77.58593725,77.75778356942443,77.41409093057557,-0.00016857172030004808,0.08565107142857491
2020-09-16 10:05:00,77.438,77.507,77.3915,77.419,112320.0,,77.43916666666667,0.09174559810219186,77.57751641666667,77.76100761287105,77.39402522046228,-0.00010853556239454054,0.08744035714286115
2020-09-16 10:06:00,77.39,77.4045,77.208,77.208,98080.0,,77.2735,0.11350679006257579,77.56029625,77.78730983012514,77.33328266987485,-0.0002219736782264059,0.08485107142857475
2020-09-16 10:07:00,77.206425,77.25,77.16419499999998,77.16419499999998,71180.0,,77.19279666666665,0.14017931966844258,77.54241158333333,77.82277022267021,77.26205294399645,-0.00023059048935314408,0.08912285714286229
2020-09-16 10:08:00,77.20125,77.4,77.20075,77.34825,62260.0,,77.31633333333333,0.14888929160668826,77.530232,77.82801058321337,77.23245341678663,-0.00015706995803510537,0.10196607142857671
2020-09-16 10:09:00,77.34925,77.3575,77.3105,77.3105,62160.0,,77.32616666666667,0.15554031360114148,77.518832,77.82991262720229,77.20775137279772,-0.00014703941554039535,0.1003664285714316
2020-09-16 10:10:00,77.33425,77.33800000000002,77.2,77.2555,117760.0,,77.26450000000001,0.16538463279144822,77.50865933333334,77.83942859891624,77.17789006775044,-0.00013122832741674362,0.10805750000000407
2020-09-16 10:11:00,77.23692,77.3375,77.23225,77.3375,25480.0,,77.30241666666667,0.17025358135826815,77.50358433333335,77.84409149604988,77.16307717061682,-6.547655505384498e-05,0.1113253571428621
2020-09-16 10:12:00,77.33425,77.3775,77.33425,77.3775,24760.0,,77.36308333333334,0.17268305029751277,77.49423433333335,77.83960043392838,77.14886823273832,-0.00012063958177455092,0.11367357142857568
2020-09-16 10:13:00,77.3375,77.3375,77.2515,77.3005,50520.0,,77.2965,0.17442915595996583,77.47699275000001,77.82585106191993,77.12813443808008,-0.00022248859520546116,0.11443250000000457
2020-09-16 10:14:00,77.3305,77.33925,77.2085,77.22707,72080.0,,77.25827333333332,0.1749913745904938,77.45659808333335,77.80658083251433,77.10661533415237,-0.0002632351352674922,0.1157717857142911
2020-09-16 10:15:00,77.2465,77.25725,77.23686500000002,77.2465,121380.0,,77.24687166666668,0.1752289760847956,77.43681441666669,77.78727236883628,77.0863564644971,-0.00025541615764446135,0.1088917857142917
2020-09-16 10:16:00,77.28399999999998,77.32771,77.2055,77.32771,114760.0,,77.28697333333334,0.16827970271246984,77.41707350000003,77.75363290542496,77.0805140945751,-0.0002549293487260629,0.11579964285714997
2020-09-16 10:17:00,77.2565,77.2565,77.2235,77.248,21840.0,,77.24266666666666,0.1578236046413399,77.3938276666667,77.70947487594937,77.07818045738402,-0.0003002675286264411,0.11538607142857822
2020-09-16 10:18:00,77.205,77.20999499999998,77.13,77.132,186360.0,,77.15733166666666,0.147218379310801,77.36603800000003,77.66047475862163,77.07160124137843,-0.00035906825524056885,0.11521142857143575
2020-09-16 10:19:00,77.072,77.07314000000002,76.92771,77.000385,91400.0,,77.00041166666666,0.15463820410775125,77.33442108333337,77.64369749154886,77.02514467511787,-0.0004086666124309968,0.12155357142857781
2020-09-16 10:20:00,76.97591,77.0315,76.9485,77.0315,30560.0,,77.00383333333333,0.15382330561230573,77.3025794166667,77.61022602789131,76.99493280544209,-0.0004117398982317333,0.11241071428572066
2020-09-16 10:21:00,76.9845,77.08,76.9845,77.07,41720.0,,77.04483333333333,0.1491341956771103,77.27564608333338,77.57391447468761,76.97737769197916,-0.0003484144195000649,0.11310321428571919
2020-09-16 10:22:00,77.051,77.051,77.0215,77.0215,17680.0,,77.03133333333334,0.14552971628205777,77.25046975000005,77.54152918256416,76.95941031743594,-0.0003257990661920118,0.09972428571428793
2020-09-16 10:23:00,77.0,77.039,76.92699999999998,76.98386500000002,58920.0,,76.98328833333333,0.14147806050389927,77.22310175000004,77.50605787100784,76.94014562899224,-0.0003542761628321234,0.10436714285714695
2020-09-16 10:24:00,76.97,77.05325,76.97,77.0395,92580.0,,77.02091666666666,0.13939871117261035,77.20255983333337,77.48135725567859,76.92376241098815,-0.0002660074019452674,0.10045642857143175
2020-09-16 10:25:00,77.0495,77.12525,77.0495,77.08,85620.0,,77.08491666666667,0.12993732918794967,77.18484733333337,77.44472199170926,76.92497267495747,-0.00022942892098709589,0.09906357142857303
2020-09-16 10:26:00,77.0795,77.0795,77.079,77.079,35660.0,,77.07916666666667,0.1302247685615422,77.1751306666667,77.43558020378978,76.91468112954362,-0.00012588826696380284,0.09604571428571619
2020-09-16 10:27:00,77.0115,77.03225,76.9735,76.975,60240.0,,76.99358333333333,0.13628035454567497,77.16517000000003,77.43773070909138,76.89260929090868,-0.0001290657570726106,0.09458142857142958
2020-09-16 10:28:00,76.9785,77.033,76.9685,76.9995,57460.0,,77.00033333333334,0.13615052409202663,77.14937000000003,77.42167104818408,76.87706895181599,-0.00020475559115595843,0.08984928571428595
2020-09-16 10:29:00,76.9735,77.06025,76.92399999999998,76.978735,92520.0,,76.98766166666665,0.1340395819336312,77.13244475000002,77.40052391386727,76.86436558613276,-0.00021938286728739875,0.09742571428571571
2020-09-16 10:30:00,77.0095,77.0185,76.967,77.001,19720.0,,76.9955,0.13358671665644092,77.11899475000003,77.3861681833129,76.85182131668715,-0.0001743753882504917,0.09237500000000207
2020-09-16 10:31:00,76.9605,77.00692,76.9605,77.00692,34080.0,,76.99144666666666,0.12913734089949475,77.10344625000002,77.36172093179901,76.84517156820102,-0.00020161699527354582,0.08824714285714512
2020-09-16 10:32:00,77.06425,77.06425,76.99675,76.99675,16900.0,,77.01925,0.11484981701379438,77.08625458333336,77.31595421736094,76.85655494930577,-0.00022296884903072467,0.08464000000000128
2020-09-16 10:33:00,77.0285,77.0285,76.923,76.991405,46400.0,,76.98096833333334,0.10576119487097888,77.07047800000002,77.28200038974198,76.85895561025806,-0.00020466143307407147,0.07758357142857213
2020-09-16 10:34:00,76.95100000000002,76.95100000000002,76.9115,76.9115,44780.0,,76.92466666666668,0.1007739428973968,77.0537976666667,77.25534555246149,76.8522497808719,-0.00021642960788859078,0.07736250000000057
2020-09-16 10:35:00,76.91,76.937,76.8805,76.8915,58740.0,,76.903,0.09528415796254332,77.03660408333336,77.22717239925845,76.84603576740827,-0.00022313739042056913,0.07457678571428618
2020-09-16 10:36:00,76.9535,77.0625,76.92,76.9285,96760.0,,76.97033333333333,0.07581013364215922,77.02077208333336,77.17239235061767,76.86915181604904,-0.00020551269345769896,0.08332678571428735
2020-09-16 10:37:00,76.932,76.932,76.8155,76.81900999999998,41020.0,,76.85550333333333,0.06479852669459385,77.00141391666669,77.13101097005588,76.8718168632775,-0.00025133695940771084,0.08364821428571442
2020-09-16 10:38:00,76.87125,76.902,76.816,76.836545,99500.0,,76.851515,0.062095546474024814,76.98612308333335,77.1103141762814,76.8619319903853,-0.00019857860467198396,0.08384464285714241
2020-09-16 10:39:00,76.85,76.907,76.833,76.907,59760.0,,76.88233333333334,0.06614668901985675,76.98021916666669,77.1125125447064,76.84792578862697,-7.668806312377541e-05,0.08300535714285726
2020-09-16 10:40:00,76.9615,76.96925,76.935,76.94825,45160.0,,76.95083333333334,0.06621247824471857,76.97756916666668,77.10999412315611,76.84514421017725,-3.4424427842516536e-05,0.08738035714285733
2020-09-16 10:41:00,76.957,76.98100000000002,76.8435,76.890445,207980.0,,76.90498166666667,0.06611963074858729,76.97057658333334,77.10281584483052,76.83833732183616,-9.083923289654461e-05,0.0896660714285734
2020-09-16 10:42:00,76.9465,77.0,76.9465,76.975,30840.0,,76.97383333333333,0.06457073521840545,76.96770158333334,77.09684305377014,76.83856011289653,-3.735193534493142e-05,0.09288428571428804
2020-09-16 10:43:00,76.9765,76.98375,76.9525,76.9525,37220.0,,76.96291666666667,0.06447252188991642,76.966683,77.09562804377984,76.83773795622017,-1.3233906071996593e-05,0.08538428571428673
2020-09-16 10:44:00,76.96025,76.96025,76.93258,76.93258,15580.0,,76.94180333333334,0.06338776933988816,76.96272733333333,77.08950287201311,76.83595179465355,-5.139453218572232e-05,0.08368214285714361
2020-09-16 10:45:00,76.939,76.939,76.6385,76.717,135740.0,,76.76483333333333,0.07087843996201397,76.94672316666667,77.0884800465907,76.80496628674264,-0.00020794697928705475,0.10183071428571518
2020-09-16 10:46:00,76.74,76.74,76.6035,76.6035,71080.0,,76.649,0.09098783811146512,76.92521483333334,77.10719050955628,76.74323915711041,-0.0002795224078190328,0.10675928571428679
2020-09-16 10:47:00,76.633315,76.65650500000002,76.633315,76.64,48600.0,,76.64327333333334,0.10905765009117506,76.90769933333334,77.12581463351569,76.689584033151,-0.000227695171706066,0.10300964285714644
2020-09-16 10:48:00,76.66771999999997,76.6905,76.630475,76.6745,70960.0,,76.66515833333334,0.11934157402367829,76.89094058333333,77.12962373138069,76.65225743528597,-0.00021790731156023924,0.1015896428571464
2020-09-16 10:49:00,76.65,76.67399499999998,76.65,76.6715,36400.0,,76.665165,0.1271189363479244,76.87481575,77.12905362269585,76.62057787730414,-0.00020971044457263055,0.09930392857143135
2020-09-16 10:50:00,76.658005,76.7295,76.658005,76.71600000000002,20360.0,,76.70116833333334,0.1294283862550503,76.86009916666666,77.11895593917676,76.60124239415656,-0.0001914356891754565,0.0921964285714308
2020-09-16 10:51:00,76.733,76.7425,76.7115,76.7425,47260.0,,76.73216666666667,0.1285620245728545,76.84713516666666,77.10425921581238,76.59001111752094,-0.00016867009203158645,0.08608928571428821
2020-09-16 10:52:00,76.7765,76.8615,76.77083,76.8615,72160.0,,76.83127666666668,0.12202177686355148,76.83773649999999,77.0817800537271,76.59369294627288,-0.00012230340983154786,0.08844642857143116
2020-09-16 10:53:00,76.876,76.89,76.876,76.89,7540.0,,76.88533333333334,0.11791829561003013,76.83295475,77.06879134122006,76.59711815877994,-6.223179153630465e-05,0.08519642857143087
2020-09-16 10:54:00,76.902,76.912995,76.83125,76.83125,65400.0,,76.85849833333333,0.11612430973698643,76.82964633333333,77.06189495280731,76.59739771385935,-4.3059865098671324e-05,0.0865889285714303
2020-09-16 10:55:00,76.82958,76.8625,76.788485,76.810485,31540.0,,76.82049,0.11483969008272,76.82552083333333,77.05520021349876,76.59584145316789,-5.36967199107341e-05,0.08205428571428643
2020-09-16 10:56:00,76.7745,76.8095,76.7745,76.80775,14380.0,,76.79725,0.10976185268567311,76.81686666666666,77.036390372038,76.59734296129531,-0.00011264702891433664,0.07679928571428617
2020-09-16 10:57:00,76.8605,76.9265,76.8605,76.9035,23840.0,,76.89683333333333,0.11091060627856608,76.81893316666665,77.04075437922378,76.59711195410952,2.69016439966574e-05,0.08304928571428657
2020-09-16 10:58:00,76.94214000000002,76.94214000000002,76.94214000000002,76.94214000000002,13980.0,,76.94214000000002,0.11411669754245467,76.82346441666665,77.05169781175157,76.59523102158174,5.898610945509475e-05,0.08383285714286005
2020-09-16 10:59:00,76.92864,77.004995,76.928,76.97325,55440.0,,76.96874833333334,0.11803172677475496,76.82778516666666,77.06384862021616,76.59172171311715,5.62425820394008e-05,0.06786821428571699
2020-09-16 11:00:00,76.918,76.956525,76.906,76.94017,27540.0,,76.93423166666666,0.11717609493466005,76.82695508333333,77.06130727320266,76.592602893464,-1.0804467830527464e-05,0.06292178571428764
2020-09-16 11:01:00,76.8885,76.926,76.8885,76.9185,53140.0,,76.911,0.11739454316929458,76.827256,77.0620450863386,76.59246691366141,3.9168110508303045e-06,0.06282642857142864
2020-09-16 11:02:00,76.8635,76.958,76.863005,76.952,67980.0,,76.924335,0.11463098917289474,76.82478108333333,77.05404306167912,76.59551910498755,-3.22140448003605e-05,0.06532428571428588
2020-09-16 11:03:00,76.95521,77.0085,76.95521,76.9685,50540.0,,76.97740333333333,0.11559152867636376,76.82550541666667,77.0566884740194,76.59432235931395,9.428381352094561e-06,0.06761000000000093
2020-09-16 11:04:00,76.9825,77.028,76.9605,77.009,102800.0,,76.99916666666667,0.11928186990288217,76.82837358333333,77.0669373231391,76.58980984352756,3.733352160972814e-05,0.06732464285714457
2020-09-16 11:05:00,77.0545,77.0545,77.0155,77.044,62940.0,,77.03800000000001,0.1270122238353852,76.84203191666667,77.09605636433744,76.5880074689959,0.00017777720256595408,0.06836035714285872
2020-09-16 11:06:00,77.01375,77.04275,77.0135,77.02814000000002,46780.0,,77.02813000000002,0.12496192956929139,76.86098841666667,77.11091227580525,76.6110645575281,0.00024669441355418265,0.06203892857143042
2020-09-16 11:07:00,77.0355,77.044605,76.991,77.044605,52760.0,,77.02673666666668,0.11907861433758099,76.88016158333333,77.1183188120085,76.64200435465817,0.00024945251240748867,0.06383214285714546
2020-09-16 11:08:00,77.0335,77.0335,77.0125,77.0125,34420.0,,77.01950000000001,0.11152660939751623,76.89787866666668,77.12093188546172,76.67482544787165,0.0002304506516177529,0.06028642857143142
2020-09-16 11:09:00,77.015,77.05025,76.9645,77.05025,37460.0,,77.02166666666666,0.10029919815079835,76.91570375,77.1163021463016,76.7151053536984,0.00023180201641959108,0.06112464285714582
2020-09-16 11:10:00,77.015125,77.015125,76.9765,76.9765,15240.0,,76.989375,0.08777588320646736,76.93011408333335,77.10566584974629,76.75456231692041,0.00018735229128474806,0.06382214285714635
2020-09-16 11:11:00,76.99825,77.0015,76.96300000000002,76.99455,42980.0,,76.98635,0.07509164505769202,76.94282325000002,77.0930065401154,76.79263995988464,0.0001652040532904575,0.05809000000000099
2020-09-16 11:12:00,77.00625,77.190495,77.00625,77.190495,36840.0,,77.12908,0.08109479293814797,76.95771341666668,77.11990300254297,76.79552383079039,0.00019352248900816882,0.06932607142856995
2020-09-16 11:13:00,77.189,77.1895,77.1145,77.1145,70000.0,,77.1395,0.08871254408611631,76.97042175,77.14784683817223,76.79299666182777,0.0001651339777277716,0.06925464285714103
2020-09-16 11:14:00,77.125,77.20396,77.125,77.181,37260.0,,77.16998666666666,0.09513880434786295,76.98599616666667,77.17627377536239,76.79571855797094,0.00020234287811549123,0.07084107142856969
2020-09-16 11:15:00,77.25,77.2655,77.25,77.26100000000002,44940.0,,77.25883333333334,0.10498547121994167,77.00791333333333,77.21788427577322,76.79794239089345,0.00028469030418487584,0.07318607142856999
2020-09-16 11:16:00,77.24668,77.3255,77.23100000000002,77.3255,72220.0,,77.29400000000001,0.11110581653411344,77.03275083333332,77.25496246640155,76.8105392002651,0.0003225317882913359,0.07315071428571177
2020-09-16 11:17:00,77.37100000000002,77.414,77.3585,77.4,97780.0,,77.39083333333333,0.13220662792655963,77.05745083333333,77.32186408918645,76.79303757748022,0.00032064283999733156,0.07543642857142581
2020-09-16 11:18:00,77.3745,77.37554499999997,77.35515,77.35515,55200.0,,77.36194833333332,0.14558474549064393,77.07844125,77.36961074098129,76.78727175901871,0.0002723995725224526,0.07381857142856875
2020-09-16 11:19:00,77.368,77.4225,77.368,77.39,102560.0,,77.3935,0.1590948451544837,77.09967883333331,77.41786852364228,76.78148914302434,0.00027553208120068007,0.07537928571428308
2020-09-16 11:20:00,77.381,77.381,77.34100000000002,77.35675,54700.0,,77.35958333333335,0.16416352686226332,77.12094641666665,77.44927347039118,76.79261936294213,0.00027584529086444043,0.07670071428570983
2020-09-16 11:21:00,77.42875,77.4885,77.425,77.4315,60800.0,,77.44833333333332,0.17178811111106593,77.14781308333332,77.49138930555544,76.80423686111119,0.00034837055190561905,0.082282499999995
2020-09-16 11:22:00,77.37833,77.43525,77.37833,77.385,44680.0,,77.39952666666666,0.17211361999436706,77.17157266666665,77.51579990665539,76.82734542667791,0.00030797481333233456,0.08405499999999425
2020-09-16 11:23:00,77.40100000000002,77.45825,77.37858,77.37858,59300.0,,77.40513666666668,0.17328733173098027,77.19295933333332,77.53953399679529,76.84638466987136,0.0002771314089846655,0.08362071428570873
2020-09-16 11:24:00,77.38575,77.38575,77.3785,77.3785,29520.0,,77.38091666666666,0.17183639645794996,77.21204683333332,77.55571962624921,76.86837404041742,0.00024726996043211713,0.07887071428570838
2020-09-16 11:25:00,77.39399999999998,77.434,77.378,77.42075,76600.0,,77.41091666666667,0.17218881377692768,77.23069266666666,77.57507029422051,76.8863150391128,0.00024148865491913085,0.0801207142857103
2020-09-16 11:26:00,77.436,77.451995,77.391995,77.43291500000002,78160.0,,77.425635,0.17051024546394183,77.25056791666665,77.59158840759454,76.90954742573877,0.000257349109709315,0.0704103571428537
2020-09-16 11:27:00,77.4295,77.4295,77.41025,77.41025,24480.0,,77.41666666666667,0.16579747131353795,77.27006441666666,77.60165935929373,76.93846947403958,0.00025238002160743456,0.06660107142856983
2020-09-16 11:28:00,77.40725,77.51100000000002,77.40725,77.467625,71200.0,,77.46195833333334,0.16002294373368148,77.29218733333332,77.61223322080068,76.97214144586596,0.0002863064348874733,0.06762178571428633
2020-09-16 11:29:00,77.4425,77.46075,77.363,77.363,63460.0,,77.39558333333333,0.1481567672476713,77.31088316666666,77.607196701162,77.01456963217132,0.00024188516302059426,0.06905928571428584
2020-09-16 11:30:00,77.38071500000002,77.447,77.366,77.4015,81940.0,,77.40483333333333,0.12853158063515574,77.33165608333331,77.58871924460362,77.074592922063,0.0002686933044326878,0.06830928571428732
2020-09-16 11:31:00,77.42675,77.4485,77.42675,77.4485,15500.0,,77.44125,0.1016482096754316,77.35440108333333,77.55769750268419,77.15110466398247,0.0002941227584147832,0.06534500000000167
2020-09-16 11:32:00,77.43475,77.47267,77.43475,77.439,59020.0,,77.44880666666666,0.08865853435788927,77.37038741666666,77.54770448538244,77.19307034795088,0.00020666352669596044,0.06485000000000087
2020-09-16 11:33:00,77.4305,77.4725,77.4305,77.4725,61580.0,,77.4585,0.07207932645501096,77.38633741666666,77.53049606957669,77.24217876375664,0.00020615122313016876,0.06303928571428637
2020-09-16 11:34:00,77.4565,77.5405,77.4565,77.5405,54640.0,,77.5125,0.05710412372157192,77.40346308333332,77.51767133077647,77.28925483589018,0.0002213009070897165,0.06553928571428713
2020-09-16 11:35:00,77.5435,77.55,77.4045,77.44825,45600.0,,77.46758333333334,0.04755691976002218,77.41390058333333,77.50901442285337,77.31878674381329,0.0001348453878449174,0.0665214285714301
2020-09-16 11:36:00,77.477705,77.49425,77.45,77.45698,27960.0,,77.46707666666667,0.03968648255351657,77.42255441666666,77.50192738177368,77.34318145155963,0.00011178655600763143,0.0657414285714302
2020-09-16 11:37:00,77.47447,77.4875,77.47447,77.4875,14520.0,,77.48315666666667,0.04114515174820506,77.42717058333332,77.50946088682973,77.34488027983691,5.962302201778513e-05,0.06223071428571509
2020-09-16 11:38:00,77.4865,77.4865,77.45,77.456,44500.0,,77.46416666666667,0.038904664609206226,77.43228149999997,77.51009082921838,77.35447217078156,6.600934307865458e-05,0.06439142857142903
2020-09-16 11:39:00,77.4785,77.495,77.404505,77.40715,73560.0,,77.43555166666667,0.03781962575522977,77.43438408333331,77.51002333484378,77.35874483182285,2.7153834196935733e-05,0.06685535714285809
2020-09-16 11:40:00,77.4045,77.4045,77.34100000000002,77.34100000000002,60220.0,,77.36216666666668,0.037554190418602196,77.43451324999998,77.50962163083719,77.35940486916277,1.6680789574063937e-06,0.06729464285714215
2020-09-16 11:41:00,77.384,77.414,77.357,77.3925,52640.0,,77.38783333333333,0.03879842275592674,77.43148824999999,77.50908509551184,77.35389140448814,-3.9065267837701256e-05,0.07088999999999654
2020-09-16 11:42:00,77.3705,77.3705,77.3705,77.3705,11420.0,,77.3705,0.04055985247209517,77.43003691666665,77.51115662161084,77.34891721172247,-1.87434513546636e-05,0.06505071428570883
2020-09-16 11:43:00,77.41249499999998,77.41249499999998,77.38575,77.38575,23680.0,,77.39466499999999,0.0409637826346757,77.42951333333332,77.51144089860267,77.34758576806396,-6.762018387007629e-06,0.06057714285713546
2020-09-16 11:44:00,77.40925,77.41275,77.387,77.387,23500.0,,77.39558333333333,0.040171639380885714,77.43024666666665,77.51058994542842,77.34990338790487,9.470979498216181e-06,0.056505714285706735
2020-09-16 11:45:00,77.3505,77.37613,77.3505,77.37613,16560.0,,77.36758666666667,0.04237688288343522,77.42808016666666,77.51283393243354,77.34332640089978,-2.7980021932716426e-05,0.05575571428570721
2020-09-16 11:46:00,77.4025,77.4025,77.311,77.317,62720.0,,77.34349999999999,0.04641388273345202,77.42397341666666,77.51680118213356,77.33114565119975,-5.3039543162713976e-05,0.05958285714284983
2020-09-16 11:47:00,77.3265,77.35,77.320365,77.320365,80980.0,,77.33024333333333,0.05093298589756485,77.41965224999998,77.52151822179512,77.31778627820485,-5.5811739904099156e-05,0.058939999999992665
2020-09-16 11:48:00,77.301,77.301,77.284295,77.284295,21920.0,,77.28986333333334,0.057520584758226335,77.41104749999998,77.52608866951644,77.29600633048352,-0.00011114426053238091,0.05551642857142168
2020-09-16 11:49:00,77.30075,77.3076,77.23650500000002,77.2545,51960.0,,77.26620166666667,0.06600156694611026,77.40457841666664,77.53658155055886,77.27257528277441,-8.356796015895895e-05,0.05020178571427688
2020-09-16 11:50:00,77.291925,77.291925,77.291925,77.291925,8840.0,,77.291925,0.07064412020262534,77.39893299999997,77.54022124040522,77.25764475959473,-7.293388559370673e-05,0.049589285714278376
2020-09-16 11:51:00,77.27892,77.27892,77.2545,77.2545,62940.0,,77.26263999999999,0.07609247124382601,77.39000249999997,77.54218744248762,77.23781755751232,-0.00011538272756295154,0.05008249999999391
2020-09-16 11:52:00,77.312495,77.312495,77.2475,77.2475,47780.0,,77.269165,0.07931994983297455,77.38102041666664,77.53966031633259,77.2223805170007,-0.00011606257970231404,0.05204642857142261
