date,open,high,low,close,volume,TP,std,MA-TP,BOLU,BOLD,Trend,percent_b,Pre-Rt,fac-1,fac-2,fac-3,fac-4,fac-5,fac-6,fac-7,fac-8,OneYearVolume,fac-9,fac-10,fac-11,fac-12,fac-13,fac-14
2020-10-13 13:00:00,174.149995,174.3,173.222,173.71599999999995,8282460,173.746,1.5013235943449215,172.84985866666668,175.85250585535653,169.84721147797683,0.001947039935445316,0.35577037878512796,-0.002085260140511247,-0.00010643459444825698,0.004932551387357709,0.004825591798802931,-0.0024126074498567185,0.003448509416751122,0.04697207537183701,0.08056151284446567,0.2029590419393399,1599311480.0,0.007832220400243735,0.01956339361735839,0.03459878872375755,0.07135724430615605,0.13403147709538107,0.4537234360376129
2020-10-13 14:00:00,173.7585,173.765635,171.2525,171.498,11997440,172.172045,1.0880563438771313,173.03995841666668,175.21607110442093,170.86384572891242,0.001099796965218225,0.8542919503534504,-0.012767966105597384,-0.002085260140511247,-0.00010643459444825698,-0.0021914727911421794,-0.002483512634332441,0.000547168833263445,0.040324584911592076,0.07924950298210787,0.2001519914332084,1607560380.0,0.005152192168358864,0.012944222972203384,0.03897978625225884,0.06239739498929427,0.13845652254753876,0.45567263856054974
2020-10-13 15:00:00,171.43025,172.521,171.229,172.375,12424840,172.04166666666666,0.8496432318053507,173.14460025,174.8438867136107,171.4453137863893,0.0006047264128516971,0.7264480611364162,0.0051137622596182375,-0.012767966105597384,-0.002085260140511247,-0.014826601715313248,-0.01182368193604133,-0.003767140197448615,0.02325775656324569,0.06686158631415196,0.17868041237113452,1619511540.0,0.007408060828019787,0.012522232475107895,0.04516309899218131,0.04984817829701911,0.1442275490053007,0.4596152738744918
2020-10-13 16:00:00,172.35,173.5305,172.04875,172.132,17306460,172.57041666666666,0.7845259968718927,173.19183358333333,174.76088557707712,171.62278158958955,0.00027279703360738594,0.8377305492613246,-0.0014097171863669544,0.0051137622596182375,-0.012767966105597384,-0.007719496189181996,-0.005010303446603914,0.0015979081929107242,0.025885951834691445,0.07082177611981999,0.18470790378006918,1631128860.0,0.007617325831632947,0.014972624541754475,0.03923215484029876,0.05440742431594276,0.14995732464693193,0.46387897275019707
2020-10-13 17:00:00,172.1815,172.919705,172.025,172.4,2755880,172.44823499999998,0.7910158147993451,173.18455366666666,174.76658529626536,171.60252203706796,-4.203383332834765e-05,0.7479576425616923,0.0015569446703691536,-0.0014097171863669544,0.0051137622596182375,0.0036968361147069473,-0.011289821285804691,-0.004988583485071696,0.019542132401523027,0.0706390918986155,0.18507401032702142,1647700440.0,0.01050340194119266,0.01804411729112605,0.03795432621235447,0.06427357633041599,0.14689945703965462,0.4696982419935507
2020-10-13 18:00:00,172.4,172.45,172.4,172.4015,31040,172.4171666666667,0.8094578601516986,173.14771616666664,174.76663188697003,171.52880044636325,-0.0002127066139565592,0.7304678857917316,8.700696055630175e-06,0.0015569446703691536,-0.0014097171863669544,0.00014503263234222352,-0.009645046214649788,-0.00323774283071232,0.010707993914647274,0.08701134930643128,0.18223493147631942,1631502380.0,0.0016891670118188856,0.012296849974561484,0.03234263133591016,0.06652261212147297,0.13718566564395696,0.47602284221001256
2020-10-13 19:00:00,172.4005,172.65,172.4005,172.65,145820,172.56683333333334,0.7956469647447895,173.07800783333332,174.6693017628229,171.48671390384374,-0.00040259458730729225,0.6344842160840133,0.0014414027720177636,8.700696055630175e-06,0.0015569446703691536,0.001565658912927148,-0.0075669483524831715,-0.0040352397458116585,0.0037319406964932966,0.09114873417721436,0.19555139474003425,1606917980.0,1.9316480608425327e-05,0.0017343262286479613,0.027702509122463113,0.0673838872597592,0.12392486889716674,0.4833151845124043
2020-10-13 20:00:00,172.65,172.65,172.5,172.5,55520,172.54999999999998,0.7920557316390161,173.0826995,174.666810963278,171.49858803672197,2.710723751331301e-05,0.6839199808560829,-0.0008688097306690512,0.0014414027720177636,8.700696055630175e-06,0.0014501160092807996,0.006717279501801787,-0.006044905008635748,-0.0013592850738927131,0.09445324881140915,0.18904958677685912,1594418960.0,9.14565140394467e-05,0.00011092442101917804,0.02048648493241701,0.06799735999125349,0.1139647636904669,0.48714183629627683
2020-10-14 05:00:00,173.25,173.25,173.25,173.25,6940,173.25,0.7567553496442402,173.14103283333333,174.6545435326218,171.62752213404485,0.0003370257888388739,0.4640018512198492,0.004347826086956497,-0.0008688097306690512,0.0014414027720177636,0.0005713407365945944,0.0007251631617113397,-0.010894495412844152,-0.005653364998710164,0.09732824427481002,0.19171190278394223,1584257920.0,3.5044798766099906e-05,0.00012708789235530538,0.012810237363370731,0.06843203914675712,0.10548908601952894,0.48994614462776365
2020-10-14 06:00:00,172.75,172.75,172.75,172.75,8140,172.75,0.7557033639190494,173.14287449999998,174.65428122783808,171.63146777216187,1.0636800742869212e-05,0.6299698131428653,-0.0028860028860029363,0.004347826086956497,-0.0008688097306690512,0.0034752389226757607,0.006495015453256592,-0.007163323782234832,-0.0021368382856910006,0.0999196884037028,0.19443218796536121,1573128600.0,4.411591016780192e-06,3.970431915102173e-05,0.001903976572544673,0.06886953806573728,0.09219304766310904,0.4923762113281775
