date,open,high,low,close,volume
2020-09-21 04:15:00,145.9,145.9,145.775,145.775,18180
2020-09-21 04:30:00,145.5,145.5,145.5,145.5,3040
2020-09-21 05:00:00,144.9275,144.9275,144.709,144.709,9800
2020-09-21 05:45:00,145.1,145.1,145.1,145.1,22180
2020-09-21 06:00:00,144.753,144.753,144.7445,144.745,11380
2020-09-21 06:15:00,144.8,144.8,144.8,144.8,2540
2020-09-21 06:30:00,145.0,145.245,145.0,145.237,26940
2020-09-21 06:45:00,145.0875,145.5,144.99,145.5,16800
2020-09-21 07:15:00,145.5,145.5,145.0,145.0205,142900
2020-09-21 07:30:00,145.156,145.156,144.7435,144.751,186820
2020-09-21 07:45:00,144.65,145.0895,144.4525,145.0895,281500
2020-09-21 08:00:00,145.15,145.5,145.125,145.5,196300
2020-09-21 08:15:00,144.819875,145.55,144.4045,144.900005,363820
2020-09-21 08:30:00,145.2995,145.2995,145.0,145.0,51720
2020-09-21 08:45:00,144.9495,145.1,144.7495,144.85,182920
2020-09-21 09:00:00,144.899,145.278,144.825,145.25,136420
2020-09-21 09:15:00,145.25,145.30012,145.0,145.1375,253680
2020-09-21 09:30:00,145.2,145.3395,145.2,145.325,536080
2020-09-21 09:45:00,145.325,146.71,145.167,146.16943,10821780
2020-09-21 10:00:00,146.234,147.3265,145.7505,145.8255,7342400
2020-09-21 10:15:00,145.87823999999998,146.175,144.405,145.1,7966360
2020-09-21 10:30:00,145.154,145.5495,144.15,144.2675,6077020
2020-09-21 10:45:00,144.2,144.7575,143.9,143.9525,5481580
2020-09-21 11:00:00,144.032,144.457515,143.55,144.2025,5090480
2020-09-21 11:15:00,144.13875,145.34325,144.13875,144.81,4287180
2020-09-21 11:30:00,144.79304,144.8855,144.28799999999998,144.635,2503180
2020-09-21 11:45:00,144.54683,144.91,144.1505,144.47827,2772180
2020-09-21 12:00:00,144.55,145.3425,144.468225,145.2,3082300
2020-09-21 12:15:00,145.29,145.6255,144.8325,144.8325,3082960
2020-09-21 12:30:00,144.925,145.25,144.493,145.25,2726400
2020-09-21 12:45:00,145.2544,145.35,144.774,144.865,2074860
2020-09-21 13:00:00,144.864,145.04546499999998,144.4555,144.74975,2332340
2020-09-21 13:15:00,144.8025,145.2275,144.4515,145.15,2077360
2020-09-21 13:30:00,145.18475,145.97799999999998,145.18475,145.94348,3186860
2020-09-21 13:45:00,145.96275,146.33905,145.450005,145.52225,3181800
2020-09-21 14:00:00,145.4505,145.4995,144.72799999999998,145.048,2690240
2020-09-21 14:15:00,145.042,145.35,144.5,144.689,2776000
2020-09-21 14:30:00,144.67700000000002,144.879,144.498075,144.579,2466040
2020-09-21 14:45:00,144.55,144.6,144.236005,144.2935,2777760
2020-09-21 15:00:00,144.29875,145.2,144.1785,145.0,2830300
2020-09-21 15:15:00,144.99140500000001,145.3915,144.94299999999998,145.2,3208160
2020-09-21 15:30:00,145.276,145.965,145.25275,145.515,3839740
2020-09-21 15:45:00,145.57275,146.5915,145.352505,146.5245,4527640
2020-09-21 16:00:00,146.563,148.1,146.47475,148.1,10695600
2020-09-21 16:15:00,148.0235,148.45,148.0235,148.4475,2105580
2020-09-21 16:30:00,148.4,148.4,148.13,148.25,103980
2020-09-21 16:45:00,148.3,148.45,148.3,148.4095,85660
2020-09-21 17:00:00,148.4095,148.5,148.255,148.45,232280
