date,open,high,low,close,volume,{
2020-09-16 10:25:00,77.0495,77.12525,77.0495,77.08,85620.0,
2020-09-16 10:26:00,77.0795,77.0795,77.079,77.079,35660.0,
2020-09-16 10:27:00,77.0115,77.03225,76.9735,76.975,60240.0,
2020-09-16 10:28:00,76.9785,77.033,76.9685,76.9995,57460.0,
2020-09-16 10:29:00,76.9735,77.06025,76.92399999999999,76.978735,92520.0,
2020-09-16 10:30:00,77.0095,77.0185,76.967,77.001,19720.0,
2020-09-16 10:31:00,76.9605,77.00692,76.9605,77.00692,34080.0,
2020-09-16 10:32:00,77.06425,77.06425,76.99675,76.99675,16900.0,
2020-09-16 10:33:00,77.0285,77.0285,76.923,76.991405,46400.0,
2020-09-16 10:34:00,76.95100000000001,76.95100000000001,76.9115,76.9115,44780.0,
2020-09-16 10:35:00,76.91,76.937,76.8805,76.8915,58740.0,
2020-09-16 10:36:00,76.9535,77.0625,76.92,76.9285,96760.0,
2020-09-16 10:37:00,76.932,76.932,76.8155,76.81900999999999,41020.0,
2020-09-16 10:38:00,76.87125,76.902,76.816,76.836545,99500.0,
2020-09-16 10:39:00,76.85,76.907,76.833,76.907,59760.0,
2020-09-16 10:40:00,76.9615,76.96925,76.935,76.94825,45160.0,
2020-09-16 10:41:00,76.957,76.98100000000001,76.8435,76.890445,207980.0,
2020-09-16 10:42:00,76.9465,77.0,76.9465,76.975,30840.0,
2020-09-16 10:43:00,76.9765,76.98375,76.9525,76.9525,37220.0,
2020-09-16 10:44:00,76.96025,76.96025,76.93258,76.93258,15580.0,
2020-09-16 10:45:00,76.939,76.939,76.6385,76.717,135740.0,
2020-09-16 10:46:00,76.74,76.74,76.6035,76.6035,71080.0,
2020-09-16 10:47:00,76.633315,76.65650500000001,76.633315,76.64,48600.0,
2020-09-16 10:48:00,76.66771999999999,76.6905,76.630475,76.6745,70960.0,
2020-09-16 10:49:00,76.65,76.67399499999999,76.65,76.6715,36400.0,
2020-09-16 10:50:00,76.658005,76.7295,76.658005,76.71600000000001,20360.0,
2020-09-16 10:51:00,76.733,76.7425,76.7115,76.7425,47260.0,
2020-09-16 10:52:00,76.7765,76.8615,76.77083,76.8615,72160.0,
2020-09-16 10:53:00,76.876,76.89,76.876,76.89,7540.0,
2020-09-16 10:54:00,76.902,76.912995,76.83125,76.83125,65400.0,
2020-09-16 10:55:00,76.82958,76.8625,76.788485,76.810485,31540.0,
2020-09-16 10:56:00,76.7745,76.8095,76.7745,76.80775,14380.0,
2020-09-16 10:57:00,76.8605,76.9265,76.8605,76.9035,23840.0,
2020-09-16 10:58:00,76.94214000000001,76.94214000000001,76.94214000000001,76.94214000000001,13980.0,
2020-09-16 10:59:00,76.92864,77.004995,76.928,76.97325,55440.0,
2020-09-16 11:00:00,76.918,76.956525,76.906,76.94017,27540.0,
2020-09-16 11:01:00,76.8885,76.926,76.8885,76.9185,53140.0,
2020-09-16 11:02:00,76.8635,76.958,76.863005,76.952,67980.0,
2020-09-16 11:03:00,76.95521,77.0085,76.95521,76.9685,50540.0,
2020-09-16 11:04:00,76.9825,77.028,76.9605,77.009,102800.0,
2020-09-16 11:05:00,77.0545,77.0545,77.0155,77.044,62940.0,
2020-09-16 11:06:00,77.01375,77.04275,77.0135,77.02814000000001,46780.0,
2020-09-16 11:07:00,77.0355,77.044605,76.991,77.044605,52760.0,
2020-09-16 11:08:00,77.0335,77.0335,77.0125,77.0125,34420.0,
2020-09-16 11:09:00,77.015,77.05025,76.9645,77.05025,37460.0,
2020-09-16 11:10:00,77.015125,77.015125,76.9765,76.9765,15240.0,
2020-09-16 11:11:00,76.99825,77.0015,76.96300000000001,76.99455,42980.0,
2020-09-16 11:12:00,77.00625,77.190495,77.00625,77.190495,36840.0,
2020-09-16 11:13:00,77.189,77.1895,77.1145,77.1145,70000.0,
2020-09-16 11:14:00,77.125,77.20396,77.125,77.181,37260.0,
2020-09-16 11:15:00,77.25,77.2655,77.25,77.26100000000001,44940.0,
2020-09-16 11:16:00,77.24668,77.3255,77.23100000000001,77.3255,72220.0,
2020-09-16 11:17:00,77.37100000000001,77.414,77.3585,77.4,97780.0,
2020-09-16 11:18:00,77.3745,77.37554499999999,77.35515,77.35515,55200.0,
2020-09-16 11:19:00,77.368,77.4225,77.368,77.39,102560.0,
2020-09-16 11:20:00,77.381,77.381,77.34100000000001,77.35675,54700.0,
2020-09-16 11:21:00,77.42875,77.4885,77.425,77.4315,60800.0,
2020-09-16 11:22:00,77.37833,77.43525,77.37833,77.385,44680.0,
2020-09-16 11:23:00,77.40100000000001,77.45825,77.37858,77.37858,59300.0,
2020-09-16 11:24:00,77.38575,77.38575,77.3785,77.3785,29520.0,
2020-09-16 11:25:00,77.39399999999999,77.434,77.378,77.42075,76600.0,
2020-09-16 11:26:00,77.436,77.451995,77.391995,77.43291500000001,78160.0,
2020-09-16 11:27:00,77.4295,77.4295,77.41025,77.41025,24480.0,
2020-09-16 11:28:00,77.40725,77.51100000000001,77.40725,77.467625,71200.0,
2020-09-16 11:29:00,77.4425,77.46075,77.363,77.363,63460.0,
2020-09-16 11:30:00,77.38071500000001,77.447,77.366,77.4015,81940.0,
2020-09-16 11:31:00,77.42675,77.4485,77.42675,77.4485,15500.0,
2020-09-16 11:32:00,77.43475,77.47267,77.43475,77.439,59020.0,
2020-09-16 11:33:00,77.4305,77.4725,77.4305,77.4725,61580.0,
2020-09-16 11:34:00,77.4565,77.5405,77.4565,77.5405,54640.0,
2020-09-16 11:35:00,77.5435,77.55,77.4045,77.44825,45600.0,
2020-09-16 11:36:00,77.477705,77.49425,77.45,77.45698,27960.0,
2020-09-16 11:37:00,77.47447,77.4875,77.47447,77.4875,14520.0,
2020-09-16 11:38:00,77.4865,77.4865,77.45,77.456,44500.0,
2020-09-16 11:39:00,77.4785,77.495,77.404505,77.40715,73560.0,
2020-09-16 11:40:00,77.4045,77.4045,77.34100000000001,77.34100000000001,60220.0,
2020-09-16 11:41:00,77.384,77.414,77.357,77.3925,52640.0,
2020-09-16 11:42:00,77.3705,77.3705,77.3705,77.3705,11420.0,
2020-09-16 11:43:00,77.41249499999999,77.41249499999999,77.38575,77.38575,23680.0,
2020-09-16 11:44:00,77.40925,77.41275,77.387,77.387,23500.0,
2020-09-16 11:45:00,77.3505,77.37613,77.3505,77.37613,16560.0,
2020-09-16 11:46:00,77.4025,77.4025,77.311,77.317,62720.0,
2020-09-16 11:47:00,77.3265,77.35,77.320365,77.320365,80980.0,
2020-09-16 11:48:00,77.301,77.301,77.284295,77.284295,21920.0,
2020-09-16 11:49:00,77.30075,77.3076,77.23650500000001,77.2545,51960.0,
2020-09-16 11:50:00,77.291925,77.291925,77.291925,77.291925,8840.0,
2020-09-16 11:51:00,77.27892,77.27892,77.2545,77.2545,62940.0,
2020-09-16 11:52:00,77.312495,77.312495,77.2475,77.2475,47780.0,
2020-09-16 11:53:00,77.24708000000001,77.24708000000001,77.221,77.2465,30300.0,
2020-09-16 11:54:00,77.225,77.253,77.225,77.253,21980.0,
2020-09-16 11:55:00,77.2635,77.267,77.22525,77.235625,24400.0,
2020-09-16 11:56:00,77.2565,77.2565,77.2,77.226,61820.0,
2020-09-16 11:57:00,77.16225,77.21741999999999,77.132,77.16675,38920.0,
2020-09-16 11:58:00,77.19547,77.20025,77.19547,77.20025,17580.0,
2020-09-16 11:59:00,77.15,77.2005,77.15,77.2,48960.0,
2020-09-16 12:00:00,77.206705,77.242,77.1725,77.1725,41600.0,
2020-09-16 12:01:00,77.14625,77.2815,77.14625,77.2065,56920.0,
2020-09-16 12:03:00,77.220995,77.25053,77.207,77.25053,47540.0,
2020-09-16 12:04:00,77.2565,77.29675,77.2565,77.26899999999999,25980.0,
2020-09-16 12:05:00,77.27725,77.27725,77.2315,77.25449499999999,29260.0,
2020-09-16 12:06:00,77.2175,77.25125,77.197,77.22117,22020.0,
2020-09-16 12:07:00,77.19175,77.19175,77.102,77.16467,80700.0,
2020-09-16 12:08:00,77.0965,77.107,77.06,77.09175,28680.0,
2020-09-16 12:09:00,77.060865,77.1365,77.060865,77.082,41960.0,
2020-09-16 12:10:00,77.085875,77.13417,77.085875,77.13417,32700.0,
2020-09-16 12:11:00,77.1185,77.16199999999999,77.0955,77.0955,84860.0,
2020-09-16 12:12:00,77.082,77.142495,77.03775,77.04825,44040.0,
2020-09-16 12:13:00,77.07052,77.071,77.001,77.0425,24660.0,
2020-09-16 12:14:00,77.021,77.021,76.9625,76.9625,18140.0,
2020-09-16 12:15:00,76.95,76.95,76.9125,76.9375,20940.0,
2020-09-16 12:16:00,76.937,76.94967,76.907,76.94967,32760.0,
2020-09-16 12:17:00,76.925,76.925,76.8765,76.877,102440.0,
2020-09-16 12:18:00,76.888,76.888,76.83125,76.8425,49380.0,
2020-09-16 12:19:00,76.87331,76.87331,76.8125,76.84533,27660.0,
2020-09-16 12:20:00,76.8395,76.8795,76.82600000000001,76.85,16760.0,
2020-09-16 12:21:00,76.836505,76.861,76.836505,76.845475,19400.0,
2020-09-16 12:22:00,76.795615,76.846,76.795615,76.846,12900.0,
2020-09-16 12:23:00,76.832,76.832,76.82,76.82,19560.0,
2020-09-16 12:24:00,76.872,76.8775,76.872,76.8775,15700.0,
2020-09-16 12:25:00,76.848125,76.87700500000001,76.848125,76.87700500000001,23500.0,
2020-09-16 12:26:00,76.8995,76.8995,76.8535,76.8535,40860.0,
2020-09-16 12:27:00,76.8905,76.8905,76.8905,76.8905,8840.0,
2020-09-16 12:28:00,76.914,76.914,76.82600000000001,76.827,62820.0,
2020-09-16 12:29:00,76.81833,76.878035,76.81833,76.878035,31880.0,
2020-09-16 12:30:00,76.9,76.9,76.9,76.9,24100.0,
2020-09-16 12:31:00,76.872,76.872,76.872,76.872,14940.0,
2020-09-16 12:32:00,76.86149499999999,76.86149499999999,76.86149499999999,76.86149499999999,11980.0,
2020-09-16 12:33:00,76.80232,76.825455,76.8,76.8,61400.0,
2020-09-16 12:34:00,76.84007,76.84007,76.786,76.786,28540.0,
2020-09-16 12:35:00,76.797,76.80545,76.79025,76.7945,23880.0,
2020-09-16 12:36:00,76.818,76.82300000000001,76.78925,76.81049499999999,39100.0,
2020-09-16 12:37:00,76.807,76.807,76.762,76.762,28360.0,
2020-09-16 12:38:00,76.7825,76.7825,76.7825,76.7825,14180.0,
2020-09-16 12:39:00,76.79267,76.84,76.79267,76.84,26120.0,
2020-09-16 12:40:00,76.900125,76.900125,76.8555,76.8555,31100.0,
2020-09-16 12:41:00,76.8465,76.8465,76.8465,76.8465,26200.0,
2020-09-16 12:42:00,76.854,76.85855500000001,76.8445,76.85855500000001,20720.0,
2020-09-16 12:43:00,76.847,76.8475,76.817,76.8235,26720.0,
2020-09-16 12:44:00,76.79,76.79,76.788495,76.788495,27160.0,
2020-09-16 12:45:00,76.8115,76.8565,76.77116,76.8565,21420.0,
2020-09-16 12:46:00,76.845,76.845,76.81,76.81,10260.0,
2020-09-16 12:48:00,76.8085,76.8315,76.8085,76.814,18600.0,
2020-09-16 12:49:00,76.7955,76.7955,76.795,76.795,27260.0,
2020-09-16 12:50:00,76.795,76.795,76.795,76.795,21480.0,
2020-09-16 12:52:00,76.7965,76.7965,76.7965,76.7965,7680.0,
2020-09-16 12:53:00,76.76899999999999,76.80449499999999,76.76899999999999,76.80449499999999,18640.0,
2020-09-16 12:54:00,76.7525,76.79467,76.7525,76.79467,13120.0,
2020-09-16 12:55:00,76.7905,76.7905,76.7905,76.7905,11980.0,
2020-09-16 12:56:00,76.78399999999999,76.843,76.78399999999999,76.8235,81300.0,
2020-09-16 12:57:00,76.81725,76.822,76.8045,76.8045,27540.0,
2020-09-16 12:58:00,76.8295,76.863,76.805,76.84225,21960.0,
2020-09-16 13:00:00,76.831,76.831,76.76,76.77898,96460.0,
2020-09-16 13:01:00,76.7535,76.7605,76.7535,76.7605,18480.0,
2020-09-16 13:02:00,76.75,76.75683000000001,76.702,76.75683000000001,58260.0,
2020-09-16 13:03:00,76.76425,76.7855,76.75,76.78,36940.0,
2020-09-16 13:05:00,76.828,76.8295,76.828,76.8295,10880.0,
2020-09-16 13:06:00,76.816,76.816,76.816,76.816,2820.0,
2020-09-16 13:07:00,76.788005,76.788005,76.77153,76.7855,32560.0,
2020-09-16 13:09:00,76.7755,76.797995,76.774,76.797995,46600.0,
2020-09-16 13:10:00,76.7845,76.7845,76.775085,76.775085,17300.0,
2020-09-16 13:11:00,76.738805,76.73899999999999,76.7,76.72325,42300.0,
2020-09-16 13:12:00,76.68145,76.68145,76.6795,76.6795,30580.0,
2020-09-16 13:13:00,76.6775,76.710925,76.66733,76.710925,29280.0,
2020-09-16 13:14:00,76.6985,76.711,76.6985,76.711,14160.0,
2020-09-16 13:15:00,76.738,76.814495,76.7245,76.814495,47660.0,
2020-09-16 13:16:00,76.7675,76.792,76.7635,76.76575,27140.0,
2020-09-16 13:17:00,76.74,76.74,76.74,76.74,9120.0,
2020-09-16 13:18:00,76.72399999999999,76.7265,76.72399999999999,76.7265,22180.0,
2020-09-16 13:19:00,76.7,76.70100000000001,76.67383000000001,76.693155,33940.0,
2020-09-16 13:20:00,76.6685,76.688845,76.62100000000001,76.688845,32640.0,
2020-09-16 13:21:00,76.704,76.704,76.6625,76.6625,29240.0,
2020-09-16 13:23:00,76.6881,76.709,76.672,76.709,56520.0,
2020-09-16 13:24:00,76.70409000000001,76.707825,76.70409000000001,76.707825,23980.0,
2020-09-16 13:25:00,76.75031,76.75031,76.6855,76.7295,46380.0,
2020-09-16 13:26:00,76.7125,76.7125,76.7125,76.7125,6340.0,
2020-09-16 13:27:00,76.666,76.668,76.6535,76.6655,66320.0,
2020-09-16 13:28:00,76.657,76.70431500000001,76.657,76.695635,20620.0,
2020-09-16 13:29:00,76.637505,76.637505,76.637505,76.637505,10480.0,
2020-09-16 13:30:00,76.6,76.660165,76.6,76.638,25260.0,
2020-09-16 13:31:00,76.618225,76.618225,76.6135,76.6135,18820.0,
2020-09-16 13:32:00,76.644705,76.644705,76.6,76.6,61680.0,
2020-09-16 13:33:00,76.565,76.565,76.55208,76.55208,26240.0,
2020-09-16 13:34:00,76.57607,76.6135,76.5505,76.6135,60460.0,
2020-09-16 13:35:00,76.616,76.65649499999999,76.5785,76.602,65500.0,
2020-09-16 13:36:00,76.57039,76.57039499999999,76.563,76.563,34480.0,
2020-09-16 13:37:00,76.539775,76.539775,76.5385,76.5385,14420.0,
2020-09-16 13:38:00,76.56,76.61280500000001,76.56,76.5925,86780.0,
2020-09-16 13:39:00,76.56440500000001,76.56440500000001,76.512,76.512,41280.0,
2020-09-16 13:40:00,76.527505,76.529,76.527505,76.529,25100.0,
2020-09-16 13:41:00,76.5405,76.567515,76.513,76.513,25300.0,
2020-09-16 13:42:00,76.51666999999999,76.5295,76.51666999999999,76.5295,23060.0,
2020-09-16 13:43:00,76.54125,76.59142,76.5315,76.59142,22200.0,
2020-09-16 13:44:00,76.572505,76.60625,76.572505,76.5865,31560.0,
2020-09-16 13:45:00,76.5785,76.59575,76.5785,76.59575,14920.0,
2020-09-16 13:46:00,76.6255,76.6575,76.60300000000001,76.6575,32100.0,
2020-09-16 13:47:00,76.654375,76.654375,76.6365,76.639395,18060.0,
2020-09-16 13:48:00,76.6235,76.6235,76.6065,76.6115,21260.0,
2020-09-16 13:49:00,76.6025,76.6365,76.601515,76.601515,31940.0,
2020-09-16 13:50:00,76.601,76.601,76.585,76.585,23640.0,
2020-09-16 13:51:00,76.5715,76.625,76.5715,76.61525,57080.0,
2020-09-16 13:52:00,76.62899999999999,76.62899999999999,76.58775,76.611,24900.0,
2020-09-16 13:53:00,76.595,76.6295,76.595,76.6295,12980.0,
2020-09-16 13:54:00,76.6485,76.670035,76.6485,76.670035,32680.0,
2020-09-16 13:55:00,76.654,76.654,76.654,76.654,23440.0,
2020-09-16 13:56:00,76.66199999999999,76.6755,76.645,76.6755,22520.0,
2020-09-16 13:57:00,76.67,76.7,76.67,76.699,12560.0,
2020-09-16 13:58:00,76.744,76.744,76.7205,76.7205,23820.0,
2020-09-16 13:59:00,76.7655,76.7655,76.715,76.719,49400.0,
2020-09-16 14:00:00,76.7635,76.77225,76.7605,76.7605,20880.0,
2020-09-16 14:01:00,76.8125,76.8125,76.715,76.75,84600.0,
2020-09-16 14:02:00,76.85,76.85,76.85,76.85,18640.0,
2020-09-16 14:03:00,76.8775,76.997915,76.8775,76.95400500000001,60940.0,
2020-09-16 14:04:00,76.848,76.9,76.848,76.9,39580.0,
2020-09-16 14:05:00,76.9085,76.9085,76.8725,76.8725,22700.0,
2020-09-16 14:07:00,76.8645,76.8645,76.80365,76.815,76040.0,
2020-09-16 14:08:00,76.844,76.871495,76.82,76.8505,27620.0,
2020-09-16 14:09:00,76.813825,76.842,76.813825,76.81525,24540.0,
2020-09-16 14:10:00,76.82675,76.82675,76.82675,76.82675,19220.0,
2020-09-16 14:11:00,76.857,76.857,76.7995,76.84100000000001,32260.0,
2020-09-16 14:12:00,76.89699999999999,76.9445,76.888,76.923,40220.0,
2020-09-16 14:13:00,76.9625,76.97,76.9625,76.97,26400.0,
2020-09-16 14:14:00,77.0065,77.09975,77.0,77.09975,90000.0,
2020-09-16 14:15:00,77.1025,77.21600000000001,77.0955,77.15899999999999,136800.0,
2020-09-16 14:16:00,77.1235,77.2005,77.11399999999999,77.2005,77680.0,
2020-09-16 14:17:00,77.226,77.372,77.19825,77.372,109220.0,
2020-09-16 14:18:00,77.36625,77.473,77.36625,77.3885,166180.0,
2020-09-16 14:19:00,77.3695,77.42699999999999,77.3595,77.392,46360.0,
2020-09-16 14:20:00,77.3325,77.34575,77.2005,77.22800000000001,64260.0,
2020-09-16 14:21:00,77.25771,77.25771,77.18012,77.2145,43620.0,
2020-09-16 14:22:00,77.203,77.262,77.19525,77.25,72200.0,
2020-09-16 14:23:00,77.24425,77.28099499999999,77.156,77.2005,57100.0,
2020-09-16 14:24:00,77.24865,77.2635,77.235,77.2635,46180.0,
2020-09-16 14:25:00,77.24425,77.2805,77.229,77.2555,66160.0,
2020-09-16 14:26:00,77.23525,77.23525,77.109,77.109,32220.0,
2020-09-16 14:27:00,77.158,77.158,77.080505,77.080505,19680.0,
2020-09-16 14:28:00,77.11399999999999,77.18,77.11399999999999,77.1745,32620.0,
2020-09-16 14:29:00,77.2425,77.2425,77.2425,77.2425,20320.0,
2020-09-16 14:30:00,77.26271,77.275,77.23775,77.2505,45880.0,
2020-09-16 14:31:00,77.277,77.3365,77.24475,77.3045,75960.0,
2020-09-16 14:32:00,77.2605,77.275035,77.19425,77.21300000000001,45700.0,
2020-09-16 14:33:00,77.21076,77.254405,77.21076,77.254405,23420.0,
2020-09-16 14:34:00,77.199,77.2035,77.199,77.201335,34980.0,
2020-09-16 14:35:00,77.26,77.26,77.26,77.26,21160.0,
2020-09-16 14:36:00,77.2085,77.2095,77.164,77.2095,40840.0,
2020-09-16 14:37:00,77.21,77.316,77.18526,77.3155,60580.0,
2020-09-16 14:38:00,77.296,77.296,77.23025,77.243,38620.0,
2020-09-16 14:39:00,77.3095,77.3995,77.3095,77.3995,41180.0,
2020-09-16 14:40:00,77.406,77.4065,77.35775,77.3995,62500.0,
2020-09-16 14:41:00,77.392,77.42399999999999,77.392,77.42399999999999,45120.0,
2020-09-16 14:42:00,77.3865,77.3865,77.35058000000001,77.363,48120.0,
2020-09-16 14:43:00,77.30374,77.3215,77.2925,77.31475,42860.0,
2020-09-16 14:44:00,77.3435,77.3435,77.2395,77.2395,75700.0,
2020-09-16 14:45:00,77.2645,77.3285,77.22573,77.22573,26300.0,
2020-09-16 14:46:00,77.2005,77.2005,77.0485,77.0485,85060.0,
2020-09-16 14:47:00,77.05372,77.0615,77.0095,77.0265,39100.0,
2020-09-16 14:48:00,77.03025,77.06815999999999,77.03025,77.06815999999999,27100.0,
2020-09-16 14:49:00,77.0,77.033105,76.99600000000001,77.033105,22180.0,
2020-09-16 14:50:00,77.06699499999999,77.1055,77.044,77.079615,48400.0,
2020-09-16 14:51:00,77.006,77.006,76.993,77.002365,51120.0,
2020-09-16 14:52:00,76.9665,76.9665,76.85208,76.85208,49160.0,
2020-09-16 14:53:00,76.8975,76.927495,76.8625,76.8655,31260.0,
2020-09-16 14:54:00,76.85658000000001,76.85658000000001,76.7765,76.79,46820.0,
2020-09-16 14:55:00,76.7705,76.819,76.759,76.78058,37400.0,
2020-09-16 14:56:00,76.8095,76.84026999999999,76.7565,76.84026999999999,44620.0,
2020-09-16 14:57:00,76.8675,76.913,76.8405,76.913,22460.0,
2020-09-16 14:58:00,76.84,76.84,76.74209499999999,76.783505,55720.0,
2020-09-16 14:59:00,76.857,76.857,76.813675,76.813675,29040.0,
2020-09-16 15:00:00,76.8285,76.8515,76.8275,76.831505,33120.0,
2020-09-16 15:01:00,76.8315,77.0305,76.83,77.0305,58820.0,
2020-09-16 15:02:00,77.1,77.1,77.081,77.081,45440.0,
2020-09-16 15:03:00,77.077,77.077,77.01100000000001,77.06116999999999,80620.0,
2020-09-16 15:04:00,77.068,77.068,76.9625,76.9995,144280.0,
2020-09-16 15:05:00,76.935,76.963495,76.9,76.93016999999999,34160.0,
2020-09-16 15:06:00,76.851,76.87191,76.8275,76.8275,26040.0,
2020-09-16 15:07:00,76.8205,76.89099499999999,76.736,76.8619,82780.0,
2020-09-16 15:08:00,76.964,76.964,76.8585,76.865,47260.0,
2020-09-16 15:09:00,76.81,76.84521,76.81,76.84521,22520.0,
2020-09-16 15:10:00,76.8215,76.8215,76.733535,76.733535,43300.0,
2020-09-16 15:11:00,76.78790500000001,76.78790500000001,76.5005,76.5005,148120.0,
2020-09-16 15:12:00,76.5,76.550495,76.422,76.4395,111300.0,
2020-09-16 15:13:00,76.5005,76.51975,76.4515,76.51975,44820.0,
2020-09-16 15:14:00,76.4745,76.545,76.4745,76.545,36860.0,
2020-09-16 15:15:00,76.633,76.646,76.5655,76.6115,57140.0,
2020-09-16 15:16:00,76.577,76.577,76.4885,76.48899999999999,115380.0,
2020-09-16 15:17:00,76.50102,76.51375,76.49,76.49065,65740.0,
2020-09-16 15:18:00,76.5275,76.59100000000001,76.45,76.45,63020.0,
2020-09-16 15:19:00,76.501,76.59,76.501,76.58625,26940.0,
2020-09-16 15:21:00,76.60600000000001,76.60600000000001,76.54283000000001,76.54283000000001,26280.0,
2020-09-16 15:22:00,76.5772,76.616,76.57300000000001,76.585,59000.0,
2020-09-16 15:23:00,76.5385,76.5385,76.465,76.5035,31680.0,
2020-09-16 15:24:00,76.4605,76.531,76.45708,76.523,50780.0,
2020-09-16 15:25:00,76.56692,76.56692,76.42308,76.42308,69600.0,
2020-09-16 15:26:00,76.438,76.525,76.43506500000001,76.44953000000001,61580.0,
2020-09-16 15:27:00,76.5085,76.535495,76.4775,76.535495,21340.0,
2020-09-16 15:28:00,76.433685,76.4425,76.363505,76.4075,50580.0,
2020-09-16 15:29:00,76.353415,76.4355,76.353415,76.4355,54160.0,
2020-09-16 15:30:00,76.4365,76.44749499999999,76.3985,76.4045,57100.0,
2020-09-16 15:31:00,76.4225,76.429,76.368,76.368,60480.0,
