date,open,high,low,close,volume
2020-09-21 04:15:00,106.04532459299999,106.04532459299999,105.561178321,105.561178321,848
2020-09-21 04:30:00,105.301814246,105.301814246,105.042450172,105.042450172,1537
2020-09-21 05:00:00,104.79173156600001,104.79173156600001,104.79173156600001,104.79173156600001,148
2020-09-21 05:15:00,104.78308609700001,104.78308609700001,104.78308609700001,104.78308609700001,941
2020-09-21 05:30:00,104.78308609700001,104.78308609700001,104.78308609700001,104.78308609700001,928
2020-09-21 06:00:00,104.739858752,104.739858752,104.739858752,104.739858752,190
2020-09-21 06:45:00,104.78308609700001,104.78308609700001,104.78308609700001,104.78308609700001,224
2020-09-21 07:15:00,104.78308609700001,105.172132209,104.78308609700001,105.172132209,4269
2020-09-21 07:30:00,105.085677518,105.16348674,105.085677518,105.085677518,3215
2020-09-21 07:45:00,104.739858752,104.739858752,104.739858752,104.739858752,530
2020-09-21 08:00:00,104.76579515899999,105.042450172,104.73121328200001,105.042450172,1502
2020-09-21 08:15:00,104.69663140600001,105.46607816,104.61017671399999,104.67069499799999,9179
2020-09-21 08:30:00,104.65340406,104.65340406,104.376749047,104.376749047,2269
2020-09-21 08:45:00,104.471849208,104.48066758600001,104.30758529399999,104.30758529399999,2873
2020-09-21 09:00:00,104.313637122,104.48049467700001,104.313637122,104.34873772700001,650
2020-09-21 09:15:00,104.679340467,104.69663140600001,104.679340467,104.687813027,676
2020-09-21 09:30:00,104.61017671399999,104.61017671399999,103.97041199700001,103.97041199700001,6405
2020-09-21 09:45:00,104.16061231799999,104.35081264,102.95889210700001,103.37819736,821762
2020-09-21 10:00:00,103.408456502,103.624593231,102.976183045,103.56407494700001,237612
2020-09-21 10:15:00,103.56407494700001,103.63323869999999,102.99347398299999,103.13180149,234149
2020-09-21 10:30:00,103.11451055100001,103.140446959,102.75140084700001,103.002119452,270947
2020-09-21 10:45:00,102.95889210700001,102.95889210700001,102.62171881,102.643332483,174784
2020-09-21 11:00:00,102.64765521700001,103.036701329,102.60676214799999,102.760046316,146559
2020-09-21 11:15:00,102.75140084700001,103.462922958,102.677914359,103.05701818200001,188877
2020-09-21 11:30:00,103.052090264,103.08857414399999,102.664946156,102.71681897,212800
2020-09-21 11:45:00,102.71681897,103.20961071200001,102.613073341,102.924396685,147639
2020-09-21 12:00:00,102.92431023,103.51220213200001,102.907019292,103.384249189,111864
2020-09-21 12:15:00,103.39981103299999,103.659175108,103.33064728,103.382520095,117108
2020-09-21 12:30:00,103.39116556399999,103.581365885,103.278774465,103.43845628,97991
2020-09-21 12:45:00,103.447361114,103.447361114,103.05399226700001,103.17070610100001,103470
2020-09-21 13:00:00,103.183674305,103.183674305,102.881082884,103.00929519200001,93875
2020-09-21 13:15:00,103.05399226700001,103.166383366,102.81191913100001,103.157737897,82665
2020-09-21 13:30:00,103.14909242799999,103.313356342,103.097219613,103.270128996,99595
2020-09-21 13:45:00,103.27401945700001,103.536063627,103.231224385,103.274451731,164842
2020-09-21 14:00:00,103.244192589,103.29606540299999,103.05399226700001,103.12315602,70510
2020-09-21 14:15:00,103.10586508200001,103.13180149,102.92431023,103.01941039100001,119675
2020-09-21 14:30:00,103.01941039100001,103.097219613,102.889728353,102.89837382299999,100894
2020-09-21 14:45:00,102.907019292,102.907019292,102.51797318,102.543909587,141353
2020-09-21 15:00:00,102.53526411799999,102.794628193,102.53526411799999,102.734109909,123877
2020-09-21 15:15:00,102.734109909,103.13180149,102.72546444,103.08857414399999,93395
2020-09-21 15:30:00,103.10586508200001,103.468974786,103.062637736,103.369551891,153228
2020-09-21 15:45:00,103.382520095,103.529493071,103.20961071200001,103.382520095,169546
2020-09-21 16:00:00,103.408456502,103.97041199700001,103.322001811,103.961766528,521470
2020-09-21 16:15:00,103.961766528,104.004993874,103.961766528,104.004993874,113250
2020-09-21 16:30:00,103.961766528,103.987702935,103.51220213200001,103.987702935,5234
2020-09-21 17:45:00,103.581365885,103.961766528,103.581365885,103.961766528,1987
2020-09-21 18:30:00,104.11738497299999,104.11738497299999,104.11738497299999,104.11738497299999,889
2020-09-21 19:45:00,104.11738497299999,104.169257788,104.11738497299999,104.169257788,355
2020-09-21 20:00:00,104.24706701,104.24706701,104.24706701,104.24706701,104
2020-09-22 07:15:00,104.013639343,104.013639343,104.013639343,104.013639343,358
2020-09-22 08:00:00,104.195194195,104.195194195,104.091448565,104.091448565,1744
2020-09-22 08:15:00,104.013639343,104.24706701,103.987702935,104.134675911,1784
2020-09-22 08:45:00,104.134675911,104.134675911,104.134675911,104.134675911,119
2020-09-22 09:00:00,104.004993874,104.22113060299999,103.97041199700001,104.22113060299999,765
2020-09-22 09:15:00,104.316144309,104.316144309,104.16061231799999,104.16061231799999,235
2020-09-22 09:30:00,104.151880395,104.15196684899999,104.151880395,104.15196684899999,663
2020-09-22 09:45:00,104.03093028100001,104.739340023,103.659175108,104.4459128,313129
2020-09-22 10:00:00,104.541012961,104.644758591,104.04822122,104.091448565,150448
2020-09-22 10:15:00,104.074157627,104.45455827,103.927184651,104.411330924,112320
2020-09-22 10:30:00,104.42862186200001,104.925736338,104.41954412,104.904122665,101395
2020-09-22 10:45:00,104.904122665,104.99922282600001,104.411330924,104.411330924,88372
2020-09-22 11:00:00,104.419976393,104.419976393,103.581365885,103.581365885,103409
2020-09-22 11:15:00,103.581365885,103.79317988,103.460329317,103.72401612600001,95421
2020-09-22 11:30:00,103.711047923,103.90989371299999,103.685111515,103.86666636700001,64146
2020-09-22 11:45:00,103.892602775,103.901248244,103.533815805,103.548167284,64814
2020-09-22 12:00:00,103.54678400899999,103.73698433,103.529493071,103.598656824,64046
2020-09-22 12:15:00,103.594334089,103.81479355200001,103.594334089,103.728338861,68916
2020-09-22 12:30:00,103.745629799,103.745629799,103.641884169,103.687705156,48814
2020-09-22 12:45:00,103.711047923,103.728338861,103.56407494700001,103.624593231,36728
2020-09-22 13:00:00,103.62891596600001,103.659175108,103.339292749,103.39116556399999,60773
2020-09-22 13:15:00,103.408456502,103.641884169,103.373874626,103.620270497,52683
2020-09-22 13:30:00,103.63323869999999,103.797502614,103.598656824,103.76292073799999,58987
2020-09-22 13:45:00,103.745629799,103.901248244,103.745629799,103.84072996,57221
2020-09-22 14:00:00,103.853698164,104.028163731,103.832084491,103.84937542899999,76099
2020-09-22 14:15:00,103.85802089799999,104.134675911,103.85802089799999,104.056866689,69550
2020-09-22 14:30:00,104.06551215799999,104.06551215799999,103.84937542899999,104.02228481200001,81008
2020-09-22 14:45:00,104.03093028100001,104.18481963200001,103.901248244,104.15628958399999,114814
2020-09-22 15:00:00,104.15196684899999,104.17790325700001,103.94447559,104.06551215799999,80838
2020-09-22 15:15:00,104.06551215799999,104.15196684899999,103.996348405,104.088854925,75184
2020-09-22 15:30:00,104.06551215799999,104.402685455,104.02228481200001,104.376749047,93382
2020-09-22 15:45:00,104.376749047,104.376749047,104.21248513299999,104.30758529399999,111480
2020-09-22 16:00:00,104.316230763,104.445826346,104.113408057,104.195194195,249446
2020-09-22 16:15:00,104.186548726,104.186548726,104.176087708,104.176087708,64214
2020-09-22 16:30:00,104.091448565,104.091448565,104.091448565,104.091448565,523
2020-09-22 17:00:00,104.186548726,104.186548726,104.186548726,104.186548726,170
2020-09-22 17:15:00,104.04822122,104.04822122,104.04822122,104.04822122,209
2020-09-22 19:15:00,104.004993874,104.004993874,104.004993874,104.004993874,1162
