date,open,high,low,close,volume
2020-09-21 04:15:00,120.522278981,120.522278981,119.40681717700001,119.544066393,5500
2020-09-21 04:30:00,119.534084632,119.534084632,118.91022456299999,119.00006041299999,12376
2020-09-21 04:45:00,119.077419061,119.077419061,119.03250113600001,119.03250113600001,1924
2020-09-21 05:00:00,118.558367484,118.558367484,117.89707581100001,118.42111826899999,13772
2020-09-21 05:15:00,118.408641067,119.03250113600001,117.91454389299999,119.03250113600001,46792
2020-09-21 05:30:00,119.03250113600001,119.147291389,118.77047990700001,118.77047990700001,5520
2020-09-21 05:45:00,118.533413081,118.90024280200001,118.47102707399999,118.47102707399999,6900
2020-09-21 06:00:00,118.109188234,118.533413081,118.109188234,118.533413081,2016
2020-09-21 06:15:00,118.782957109,118.782957109,118.782957109,118.782957109,880
2020-09-21 06:30:00,118.40365018700001,119.03250113600001,118.40365018700001,119.03250113600001,2288
2020-09-21 06:45:00,119.282045164,119.34443117100001,118.96013336799999,119.102373464,9144
2020-09-21 07:00:00,119.162264031,119.162264031,119.162264031,119.162264031,1996
2020-09-21 07:15:00,119.282045164,119.53158919100001,118.73304830299999,118.907729122,92232
2020-09-21 07:30:00,119.03250113600001,119.03250113600001,118.18405144299999,118.308823456,61048
2020-09-21 07:45:00,118.286364494,118.782957109,118.034325026,118.782957109,76996
2020-09-21 08:00:00,118.7080939,119.53158919100001,118.7080939,119.53158919100001,90148
2020-09-21 08:15:00,119.00200685600001,119.559837575,118.283594555,118.73304830299999,122720
2020-09-21 08:30:00,118.658185095,119.15727315,118.658185095,119.081336902,59084
2020-09-21 08:45:00,119.03250113600001,119.294522365,118.58332188700001,118.73304830299999,123944
2020-09-21 09:00:00,118.71558022100001,119.15727315,118.548385723,119.034996576,149200
2020-09-21 09:15:00,119.09987802399999,119.40182629700001,119.03250113600001,119.40182629700001,139684
2020-09-21 09:30:00,119.34443117100001,119.53158919100001,118.56320863799999,119.22215459700001,133540
2020-09-21 09:45:00,119.03250113600001,121.138652729,118.91272000299999,120.779309329,7082668
2020-09-21 10:00:00,120.734391404,122.266591733,120.151880781,120.39501152700001,5681140
2020-09-21 10:15:00,120.330130079,120.63452388399999,118.827875034,120.17541278200001,4932416
2020-09-21 10:30:00,120.103045014,120.52724490700001,118.98508777100001,119.187218433,3439144
2020-09-21 10:45:00,119.15477771,119.756178816,118.84534311600001,119.360377034,2976244
2020-09-21 11:00:00,119.349746458,120.19285591,118.96013336799999,119.838528345,2442756
2020-09-21 11:15:00,119.874712229,120.938992552,119.76616057700001,120.370057124,2092340
2020-09-21 11:30:00,120.350093602,120.40499328799999,119.668838406,120.27722674600001,1430688
2020-09-21 11:45:00,120.24778055,121.368233234,120.24778055,121.008889834,2261636
2020-09-21 12:00:00,121.008889834,122.124351637,120.971483185,121.956932549,2168572
2020-09-21 12:15:00,121.9671389,122.825570355,121.907447969,122.32201546200001,2821100
2020-09-21 12:30:00,122.28907565,122.800615952,121.829889685,122.588503529,2248824
2020-09-21 12:45:00,122.57602632700001,123.120032307,122.48868591799999,122.65088953600001,1630864
2020-09-21 13:00:00,122.72759937,122.90043356299999,122.20919660700001,122.393110555,1143704
2020-09-21 13:15:00,122.408831829,123.030196457,122.17925132299999,122.992764853,1010068
2020-09-21 13:30:00,122.996508014,123.52429363200001,122.99526029399999,123.259776963,1398156
2020-09-21 13:45:00,123.24243365299999,123.98595008299999,123.15746391100001,123.57669787799999,2009920
2020-09-21 14:00:00,123.53677083299999,123.539266274,122.683330259,123.047664539,1561164
2020-09-21 14:15:00,123.02221104799999,123.338383331,122.32648229999998,122.516135761,1723324
2020-09-21 14:30:00,122.551071924,122.917901645,122.13186291299999,122.803111392,2069280
2020-09-21 14:45:00,122.77815699,122.79812051200001,121.85985992299999,122.014552265,1285120
2020-09-21 15:00:00,121.98420771200001,122.551071924,121.71260399200001,122.45125431299999,1636112
2020-09-21 15:15:00,122.43877711200001,123.41948514,122.256609972,123.242308881,2239536
2020-09-21 15:30:00,123.26164854299999,124.043345209,123.252290642,123.636837988,2673140
2020-09-21 15:45:00,123.661542847,124.33531172100001,123.441944103,124.32033908,2730092
2020-09-21 16:00:00,124.31035731899999,124.99660339399999,124.11072209700001,124.936712828,4302488
2020-09-21 16:15:00,124.944199149,125.520645852,124.944199149,125.171284214,1196548
2020-09-21 16:30:00,125.146329811,125.268606384,124.93169699299999,125.02155779700001,47448
2020-09-21 16:45:00,125.183761415,125.353451354,125.146329811,125.15880701200001,26348
2020-09-21 17:00:00,125.163797893,125.268606384,125.096421005,125.171284214,36560
2020-09-21 17:15:00,125.171284214,125.243651982,124.944199149,124.94669458899999,22588
2020-09-21 17:30:00,124.94669458899999,125.02155779700001,124.871831381,125.02155779700001,29760
2020-09-21 17:45:00,125.146329811,125.146329811,124.796968172,124.846876978,56316
2020-09-21 18:00:00,124.846876978,125.091430125,124.77201377,125.091430125,24444
2020-09-21 18:15:00,125.12137540799999,125.163797893,125.02155779700001,125.163797893,14776
2020-09-21 18:30:00,125.096421005,125.146329811,125.096421005,125.146329811,5152
2020-09-21 18:45:00,125.07146660299999,125.20871581799999,125.024053237,125.20871581799999,10124
2020-09-21 19:00:00,125.146329811,125.271101825,125.146329811,125.271101825,8472
2020-09-21 19:15:00,125.256129183,125.256129183,125.10141188600001,125.10141188600001,9844
2020-09-21 19:30:00,125.271101825,125.271101825,125.246147422,125.246147422,2916
2020-09-21 19:45:00,125.146329811,125.39587383799999,125.146329811,125.39587383799999,19576
2020-09-21 20:00:00,125.358442234,125.49569144899999,125.333487832,125.49569144899999,19000
2020-09-22 04:15:00,124.75953656799999,124.75953656799999,124.75953656799999,124.75953656799999,756
2020-09-22 04:30:00,125.77018988,125.80512604399999,125.76519899899999,125.76519899899999,11916
2020-09-22 05:30:00,125.69782211200001,126.60616237200001,125.612977142,126.60616237200001,5596
2020-09-22 05:45:00,126.269277935,126.269277935,126.269277935,126.269277935,1648
2020-09-22 06:00:00,126.169460324,126.169460324,126.169460324,126.169460324,532
2020-09-22 06:30:00,126.112065197,126.174451204,126.112065197,126.174451204,10696
2020-09-22 06:45:00,126.269277935,126.763375109,126.269277935,126.518821962,16372
2020-09-22 07:00:00,126.309204979,126.309204979,126.169460324,126.169460324,3228
2020-09-22 07:15:00,126.24432353200001,126.24432353200001,125.760208119,126.119551518,50384
2020-09-22 07:30:00,126.069642713,126.269277935,125.9573479,126.161974003,40288
2020-09-22 07:45:00,126.099587996,126.20439648799999,125.87000749100001,125.87000749100001,36768
2020-09-22 08:00:00,125.857530289,125.89496189399999,125.47073704700001,125.47073704700001,34516
2020-09-22 08:15:00,125.97731142299999,126.269277935,125.39587383799999,125.645417866,86964
2020-09-22 08:30:00,125.645417866,125.89496189399999,125.47073704700001,125.77018988,42984
2020-09-22 08:45:00,125.69782211200001,126.169460324,125.69782211200001,126.166291115,50328
2020-09-22 09:00:00,126.144480967,126.144480967,125.907439095,125.907439095,30340
2020-09-22 09:15:00,125.917420856,126.39404994899999,125.917420856,126.22186457,74952
2020-09-22 09:30:00,126.20689192799999,126.269277935,125.533123054,125.53561849399999,91728
2020-09-22 09:45:00,125.520645852,125.822594126,122.96531501,123.14124355,5765160
2020-09-22 10:00:00,123.14124355,123.47935075299999,122.42754763100001,123.222345359,4096632
2020-09-22 10:15:00,123.222345359,123.464403065,122.32648229999998,122.552319645,3685192
2020-09-22 10:30:00,122.522374361,122.673348498,121.690394574,122.523622081,4202576
2020-09-22 10:45:00,122.512891688,122.990244459,122.226664689,122.226664689,2261164
2020-09-22 11:00:00,122.226664689,122.548576484,121.74504471600001,121.881744934,2171596
2020-09-22 11:15:00,121.917230095,122.376391105,121.333796158,122.34142998700001,2399872
2020-09-22 11:30:00,122.31275737799999,123.0576463,122.23664645,122.556012896,2298664
2020-09-22 11:45:00,122.57103544700001,123.087591584,122.141819719,122.833281265,1772824
2020-09-22 12:00:00,122.841391446,123.04516909899999,122.43877711200001,122.94535148799999,1844936
2020-09-22 12:15:00,122.932874287,123.698974451,122.915905293,123.69647901100001,2457652
2020-09-22 12:30:00,123.679010929,123.90856648,123.302199447,123.878671105,1836356
2020-09-22 12:45:00,123.908591434,124.02338168700001,123.377062656,123.47688026700001,1568256
2020-09-22 13:00:00,123.50183466899999,123.524593085,123.12502318799999,123.455669024,1554696
