date,open,high,low,close,volume,TP,std,MA-TP,BOLU,BOLD,Trend,percent_b,Pre-Rt,fac-1,fac-2,fac-3,fac-4,fac-5,fac-6,fac-7,fac-8,OneYearVolume,fac-9,fac-10,fac-11,fac-12,fac-13,fac-14
2020-10-20 13:00:00,76.9715,77.64,76.896,77.4645,2841640,77.3335,0.843107821346851,77.79951808333333,79.48573372602702,76.11330244063963,-0.0009440580671177257,0.599340225191524,0.006561892943691028,-0.0011421525682208111,-0.00825728224072897,-0.009390003732832053,9.096520580920142e-05,-0.028595771536762293,-0.022469688710588187,0.039291019581364495,0.0688819444444444,613987120.0,0.012656454422040645,0.02067180171466789,0.028739169642516278,0.07134520997769464,0.10087400530486698,0.4874093124298764
2020-10-20 14:00:00,77.4655,78.6395,77.439,78.44525,3865720,78.17458333333333,0.8069514545729931,77.76244291666667,79.37634582581266,76.14854000752068,-0.0004765475105763528,0.288460916866851,0.012660638098741961,0.006561892943691028,-0.0011421525682208111,0.0054122456925922435,0.0014220245751701555,-0.017689688623438005,-0.017284686719017395,0.05079354313619078,0.0703804009893465,616795740.0,0.004607100561362502,0.01720592298513605,0.033193938725971095,0.07561177384266629,0.10060345099011223,0.48970095026920907
2020-10-20 15:00:00,78.4665,78.875,78.26,78.5835,3284700,78.57283333333334,0.7972395553345953,77.75419291666667,79.34867202733585,76.15971380599748,-0.00010609234600367223,0.2399441993989865,0.0017623756696549808,0.012660638098741961,0.006561892943691028,0.019305608794235818,0.026521719217205142,-0.0011428025721016422,-0.00370429804114103,0.06114643219479232,0.0917113977674584,620629740.0,0.006228705701405801,0.01080734545527902,0.03867036729499943,0.07641219384684982,0.10307037493884841,0.4886077486393095
2020-10-20 16:00:00,78.559,78.8,77.7175,77.8365,6571220,78.118,0.7841817029531737,77.73638458333333,79.30474798923969,76.16802117742698,-0.00022903373651395054,0.4680828383620659,-0.009505812288839288,0.0017623756696549808,0.012660638098741961,0.014445326568944372,0.011513856530525723,0.009172426856557614,-0.002810735359431882,0.06540174485998484,0.10009309357654317,615936280.0,0.005332856833827031,0.011609025531017591,0.03682893951302885,0.07345139662823563,0.10616361159956351,0.493675254849414
2020-10-20 17:00:00,77.7965,78.4405,77.78872,78.434,6031560,78.22107333333332,0.7704587696018307,77.72076325,79.26168078920367,76.17984571079634,-0.000200952660933007,0.26856751518040667,0.007676347214995438,-0.009505812288839288,0.0017623756696549808,-0.007760189431482489,0.01024043609461689,0.002453442546943574,-0.014422194224791185,0.06560384423193932,0.10111191274455611,611002920.0,0.01075480948601686,0.016130724874440863,0.039826618177209366,0.08055277379034458,0.1137201439233711,0.5020283045455822
2020-10-20 18:00:00,78.5055,78.75,78.5055,78.75,109620,78.6685,0.7217857873001368,77.69293825000001,79.13650982460028,76.24936667539974,-0.00035801243884459044,0.13387276093577402,0.004028865033021356,0.007676347214995438,-0.009505812288839288,-0.0019024349895335746,0.019159428010836477,0.007935335051049375,-0.002752684344028533,0.06701311421886214,0.10494544583676713,609429020.0,0.009897067258136149,0.02067965191418026,0.0370754251249801,0.08794051192376759,0.11163944900424991,0.5100690807273995
2020-10-21 06:00:00,78.0945,78.202,78.0945,78.202,7240,78.16616666666665,0.6738145048247537,77.65600491666667,79.00363392631618,76.30837590701717,-0.00047537567976252415,0.2974238164124539,-0.006958730158730164,0.004028865033021356,0.007676347214995438,0.011736139214892694,0.01659469821660231,0.014368611892908056,0.003664170782220255,0.06626422582650227,0.10865525397004205,604184200.0,0.00018143473463887337,0.010164416745754027,0.03287543765626443,0.08651325208438089,0.11010860595162866,0.5121706261103816
2020-10-21 09:00:00,78.1,78.4085,78.1,78.300135,32080,78.269545,0.6332436890727189,77.6281905,78.89467787814544,76.36170312185456,-0.00035817470518240135,0.23472120149197814,0.0012548911792538142,-0.006958730158730164,0.004028865033021356,-0.0029579009103195553,-0.00310088883648163,0.01891192891251503,-0.005063613231552355,0.06833333333333358,0.0944919909587767,599422300.0,1.207829605271609e-05,0.00019495437523762461,0.026699607271868264,0.08336613435969933,0.1109748502850161,0.5110739456973823
2020-10-21 10:00:00,78.4085,80.9365,78.4085,80.814,10329820,80.053,0.8325292305365483,77.73278216666667,79.39784062773977,76.06772370559356,0.0013473412943545426,-0.42525815320248106,0.03210550020124492,0.0012548911792538142,-0.006958730158730164,-0.0057125714285714,-0.0036059096375195,0.020675952238183415,-0.011673903439571087,0.07816526331008622,0.09824006981596933,594029320.0,5.400406835137363e-05,6.619201893940185e-05,0.02146648249618386,0.07058570778964243,0.11202952069773256,0.5059736108648644
2020-10-21 11:00:00,80.814,80.8145,79.913,79.9365,6360760,80.22133333333333,1.0012064561625127,77.85837383333333,79.86078674565836,75.8559609210083,0.0016156846978330197,-0.018905504922489855,-0.010858267131932609,0.03210550020124492,0.0012548911792538142,0.03340068028950682,0.03825326164460119,0.050180306032942434,0.0247845852433759,0.11853287197231754,0.12875020950891125,593674980.0,0.017399790033260285,0.017453826334402706,0.02781036856227291,0.08543240276017695,0.12947990498100492,0.5226987669246226
