date,open,high,low,close,volume
2020-09-21 05:00:00,72.5,72.5,72.0,72.0,18000
2020-09-21 08:00:00,71.9,72.37100000000001,71.9,72.37100000000001,33020
2020-09-21 09:00:00,71.759385,72.2,71.759385,71.8553,31720
2020-09-21 10:00:00,71.8555,72.418,71.359,71.4335,7978160
2020-09-21 11:00:00,71.41825,71.518,70.3275,70.689,11504580
2020-09-21 12:00:00,70.62425,71.1415,70.459,70.9845,7605460
2020-09-21 13:00:00,71.02199999999999,71.2495,70.865165,71.032,5354440
2020-09-21 14:00:00,71.1035,71.7625,70.8875,71.4505,4769140
2020-09-21 15:00:00,71.5085,71.5975,70.8005,71.29601,5425060
2020-09-21 16:00:00,71.265,71.6545,71.11925,71.596,10684160
2020-09-21 17:00:00,71.558,71.8,71.558,71.75,1212860
2020-09-21 18:00:00,71.7065,71.75,71.6225,71.75,170660
2020-09-21 19:00:00,71.9,71.9,71.9,71.9,6700
2020-09-21 20:00:00,71.9155,72.05,71.9155,72.05,7340
2020-09-22 08:00:00,72.5,72.5,72.355,72.45,50280
2020-09-22 09:00:00,72.25,72.3,72.25,72.3,11900
2020-09-22 10:00:00,72.3,72.5845,71.7265,71.95023499999999,4808480
2020-09-22 11:00:00,72.045875,72.7,72.00625,72.024,4988640
2020-09-22 12:00:00,72.035,72.4545,71.74801500000001,72.36589000000001,3099960
2020-09-22 13:00:00,72.395,72.6655,72.24475,72.33,2713980
2020-09-22 14:00:00,72.3545,72.7755,72.286,72.76100000000001,2862520
2020-09-22 15:00:00,72.78399999999999,73.0355,72.704,72.8255,2954760
2020-09-22 16:00:00,72.85600000000001,73.476,72.7375,73.273,5502780
2020-09-22 17:00:00,73.273,73.273,73.265675,73.265675,1252280
2020-09-22 18:00:00,73.07600000000001,73.07600000000001,73.07600000000001,73.07600000000001,25100
2020-09-22 20:00:00,73.0495,73.0495,73.0495,73.0495,6960
2020-09-23 07:00:00,73.75,73.75,73.75,73.75,4360
2020-09-23 08:00:00,73.47,73.47,73.47,73.47,3180
2020-09-23 10:00:00,73.024,73.11399999999999,72.289,72.535,4237320
2020-09-23 11:00:00,72.5125,72.74125,71.97153,72.315,4607360
2020-09-23 12:00:00,72.2845,72.4,71.528,71.5985,4207980
2020-09-23 13:00:00,71.55,72.1,71.45100500000001,72.0355,2896680
2020-09-23 14:00:00,71.9955,72.046995,71.4725,71.5455,2121620
2020-09-23 15:00:00,71.5175,71.56225,70.9455,71.005,3354200
2020-09-23 16:00:00,70.999,71.055,70.385,70.803,7787760
2020-09-23 17:00:00,70.7605,70.9,70.7605,70.855,408800
2020-09-23 18:00:00,70.85,70.85,70.85,70.85,41300
2020-09-23 19:00:00,70.8785,70.8785,70.7745,70.7745,18640
2020-09-23 20:00:00,70.8,70.8,70.8,70.8,9980
2020-09-24 08:00:00,70.76100000000001,70.8,70.7,70.7,16140
2020-09-24 09:00:00,70.95,70.95,70.0,70.000005,96620
2020-09-24 10:00:00,70.240935,71.6835,70.1125,71.5455,4941240
